cell_index,C_state,I_state,total_opportunity,n_supported_sender_receiver_pairs
1042,0,5,136.62634,48
1043,0,5,78.91369,49
1044,6,5,146.10527,49
1045,6,5,178.6797,49
1046,6,5,157.64124,49
1047,6,5,104.181046,49
1048,6,5,155.8388,49
1049,6,5,206.7379,49
1050,6,5,186.12851,49
1051,6,5,124.55612,63
1052,6,5,200.67975,49
1053,6,5,146.80528,64
1054,6,5,187.10678,64
1055,6,5,123.09454,63
1056,6,5,144.09082,63
1057,6,5,205.81448,49
1058,6,5,229.66597,49
1059,6,5,202.77892,49
1060,6,5,178.26984,49
1061,6,5,121.81682,63
1062,6,5,153.19249,63
1063,6,5,106.943665,64
1064,6,5,163.66064,80
1065,6,7,102.86784,80
1066,6,5,137.0496,79
1067,6,7,87.534134,64
1068,6,5,143.13786,64
1069,6,5,171.17383,62
1070,6,5,88.1768,63
1071,0,5,174.88971,48
1072,0,5,143.4819,62
1073,0,5,83.47266,62
1074,0,5,131.24109,62
1075,0,5,74.93857,79
1076,0,5,120.22323,78
1077,0,5,69.87455,97
1078,0,5,81.55696,97
1079,0,2,83.06107,77
1080,0,2,76.49978,77
1081,3,2,47.125465,78
1082,6,5,187.40889,49
1083,6,5,202.84888,48
1084,0,6,60.160244,78
1085,6,5,69.797585,79
1086,3,5,37.892323,79
1087,0,5,76.22814,76
1088,0,5,60.653244,77
1089,0,5,72.12024,45
1090,0,5,11.958071,76
1091,1,5,120.94112,15
1092,5,2,70.86673,4
1093,5,2,73.45412,4
1094,5,2,118.87948,4
1095,5,2,69.838,15
1096,5,2,116.70534,4
1097,5,2,71.17352,4
1098,1,0,95.25175,14
1099,5,2,90.364235,4
1100,1,2,92.68512,8
1101,5,2,98.95052,4
1102,5,2,96.72868,4
1103,5,2,90.966995,4
1104,1,2,87.181335,4
1105,1,2,103.34005,4
1106,1,0,95.789474,8
1107,5,2,77.20645,4
1108,5,2,104.89818,4
1109,5,2,76.94107,4
1110,5,2,60.50045,4
1111,5,2,80.63975,4
1112,5,2,110.91728,4
1113,1,2,68.7269,4
1114,5,2,84.316666,4
1115,5,2,100.416245,4
1116,5,2,155.77783,24
1117,1,2,80.19931,8
1118,5,2,66.126816,4
1119,1,0,67.465515,8
1120,5,2,129.65361,8
1121,5,0,67.2442,14
1122,5,2,82.697876,4
1123,5,2,110.663994,23
1124,1,2,79.73945,8
1125,5,2,70.11668,4
1126,5,2,87.129234,4
1127,5,2,62.119553,4
1128,5,2,178.44325,16
1129,5,2,169.89551,8
1130,5,2,108.149155,4
1131,5,2,53.984165,4
1132,5,2,93.812744,4
1133,5,2,61.679417,4
1134,5,2,95.20103,4
1135,5,2,57.12775,4
1136,5,2,70.19417,4
1137,5,0,89.49927,8
1138,5,2,81.27731,14
1139,5,2,70.58238,8
1140,5,2,173.67789,23
1141,5,2,73.265465,4
1142,5,2,63.72935,4
1143,5,0,66.669495,9
1144,5,2,59.140488,4
1145,5,0,69.82483,14
1146,5,2,90.600784,8
1147,5,0,103.482346,8
1148,5,2,82.190094,9
1149,5,2,63.064114,24
1150,5,2,58.073784,4
1151,5,0,75.59907,14
1152,5,2,64.18136,4
1153,5,2,86.78654,8
1154,5,0,80.37339,8
1155,5,2,67.55181,9
1156,5,2,149.22054,14
1157,5,2,72.053314,4
1158,5,2,99.82364,4
1159,5,0,84.41255,14
1160,5,0,99.76792,9
1161,5,0,108.813065,8
1162,5,0,97.08799,8
1163,5,2,55.138,4
1164,5,0,97.970116,8
1165,5,2,58.646088,4
1166,5,2,92.289734,4
1167,5,0,71.373116,15
1168,5,2,53.28718,14
1169,5,2,79.67265,4
1170,5,2,88.41705,9
1171,5,2,71.68473,4
1172,5,2,65.774864,24
1173,5,2,95.95443,4
1174,5,2,82.334915,9
1175,5,2,199.01161,24
1176,5,0,87.6409,8
1177,1,0,81.66305,24
1178,1,0,95.63898,24
1179,1,0,105.39017,46
1180,1,0,87.32317,23
1181,1,6,93.94118,34
1182,1,0,75.0651,24
1183,1,0,73.64623,46
1184,1,6,83.74556,62
1185,1,6,75.59947,61
1186,1,0,65.783806,75
1187,1,6,74.7876,61
1188,1,6,64.53153,94
1189,1,0,54.71678,92
1190,1,0,62.47425,115
1191,1,0,52.02844,114
1192,1,0,62.174324,115
1193,1,0,43.230385,75
1194,0,2,65.39207,77
1195,1,6,69.96719,75
1196,1,0,91.582275,59
1197,0,6,94.52656,35
1198,1,6,105.856995,46
1199,0,6,98.773254,60
1200,0,6,92.17891,61
1201,1,6,120.74704,25
1202,1,6,106.88893,34
1203,0,6,72.561806,35
1204,1,6,109.67674,25
1205,0,6,62.66759,60
1206,1,6,103.39976,25
1207,1,6,90.39009,46
1208,0,6,77.6663,60
1209,0,6,69.6314,60
1210,1,0,92.332275,35
1211,1,0,83.34992,35
1212,0,6,73.39617,60
1213,1,6,69.56036,46
1214,0,6,60.54725,46
1215,0,6,56.238503,60
1216,0,6,47.388885,46
1217,1,6,54.724823,34
1218,1,0,41.851437,47
1219,1,0,40.12538,47
1220,0,0,36.689667,45
1221,1,0,50.521572,61
1222,1,0,61.8125,46
1223,1,0,45.863697,45
1224,1,0,62.72502,34
1225,1,0,50.586754,46
1226,1,0,71.07416,47
1227,1,0,68.08121,25
1228,1,0,61.59129,24
1229,1,0,73.83105,35
1230,1,0,72.87469,35
1231,1,0,47.939293,34
1232,1,0,57.61745,35
1233,1,0,50.768406,34
1234,1,0,61.928932,25
1235,1,0,40.72184,34
1236,1,0,79.58319,35
1237,1,0,45.4601,35
1238,1,0,70.30231,23
1239,1,0,55.488922,23
1240,1,0,47.984375,32
1241,1,0,61.989365,32
1242,1,0,60.80044,45
1243,1,0,56.376026,32
1244,1,0,59.46835,59
1245,1,0,79.59669,45
1246,1,0,66.60423,46
1247,1,0,78.07359,45
1248,1,0,54.963844,24
1249,1,0,72.598724,45
1250,1,0,74.28064,34
1251,1,0,72.038445,16
1252,1,0,84.835266,15
1253,1,0,81.23763,23
1254,1,0,95.214966,23
1255,1,0,95.15299,15
1256,1,0,86.38723,9
1257,1,0,96.5292,23
1258,1,0,88.679214,34
1259,1,0,73.20932,33
1260,1,0,92.38882,23
1261,1,0,65.33453,33
1262,1,0,78.56624,9
1263,1,0,79.4492,23
1264,1,0,76.58331,33
1265,1,0,67.68804,33
1266,1,0,65.028145,23
1267,1,0,59.93665,23
1268,1,0,46.157528,46
1269,1,0,56.026875,46
1270,1,0,53.473957,46
1271,1,0,54.149094,14
1272,1,0,56.768734,34
1273,1,0,48.831272,14
1274,1,0,62.611748,35
1275,1,0,56.63784,35
1276,1,0,47.45712,8
1277,1,0,60.90756,35
1278,1,0,54.256584,33
1279,1,0,61.959084,34
1280,1,0,45.305847,14
1281,1,0,46.321945,32
1282,1,0,43.32403,4
1283,1,0,41.75472,14
1284,1,0,37.075512,32
1285,1,0,49.09121,9
1286,1,0,37.87484,8
1287,1,0,47.835117,9
1288,1,0,37.662006,9
1289,1,0,66.32667,23
1290,1,0,49.361053,15
1291,1,0,55.559822,23
1292,1,0,73.09061,23
1293,1,0,79.781075,33
1294,1,0,81.95368,16
1295,1,0,86.42029,23
1296,1,0,82.57135,24
1297,5,2,71.98697,8
1298,5,2,80.342514,8
1299,5,2,94.8221,9
1300,5,2,86.20477,8
1301,5,2,95.42358,8
1302,5,2,99.17129,8
1303,5,2,90.65971,8
1304,5,2,78.77341,8
1305,5,2,99.58185,34
1306,5,2,86.34714,8
1307,5,2,89.81412,23
1308,5,2,81.5393,8
1309,5,2,79.02399,34
1310,5,2,73.397964,4
1311,5,2,77.75575,8
1312,5,2,74.65646,23
1313,5,2,74.457726,4
1314,2,2,61.18567,34
1315,5,2,72.00578,4
1316,5,2,68.41057,15
1317,2,2,51.88823,35
1318,2,2,57.145306,35
1319,5,2,68.640656,23
1320,5,2,63.977127,25
1321,5,2,70.843185,25
1322,5,2,81.203995,62
1323,0,2,86.39421,63
1324,6,2,114.08991,79
1325,6,2,125.83077,80
1326,6,2,137.4055,98
1327,6,2,128.311,117
1328,6,5,148.34956,78
1329,6,2,142.9195,116
1330,0,2,125.89386,98
1331,6,3,148.50378,63
1332,0,2,124.31754,98
1333,6,5,139.63782,79
1334,6,3,132.53207,79
1335,0,2,101.9731,96
1336,1,3,131.7699,63
1337,1,0,101.84473,48
1338,1,5,113.794495,48
1339,1,3,120.09353,77
1340,1,0,110.97178,35
1341,1,0,99.70212,35
1342,1,0,88.72252,34
1343,1,0,86.49046,15
1344,1,0,93.12598,16
1345,1,0,87.474495,9
1346,1,0,87.60846,14
1347,1,0,94.461464,15
1348,1,0,85.33539,8
1349,1,0,77.81452,4
1350,1,0,87.21941,8
1351,1,0,83.22088,8
1352,1,0,83.012955,9
1353,1,0,77.39211,9
1354,1,0,76.936714,8
1355,5,2,83.66936,4
1356,5,2,61.378147,8
1357,1,0,75.385155,34
1358,1,0,72.98972,24
1359,1,0,76.1646,14
1360,1,0,89.63141,45
1361,1,0,69.91459,34
1362,1,0,78.59737,15
1363,1,0,63.7856,25
1364,1,0,71.95479,25
1365,1,0,70.98526,23
1366,1,0,84.14856,23
1367,1,0,80.81038,8
1368,1,0,87.39194,22
1369,1,0,81.26569,8
1370,1,0,90.04085,4
1371,1,0,59.66468,34
1372,1,0,89.42309,8
1373,1,0,99.96704,4
1374,1,0,102.78632,4
1375,1,0,95.96264,8
1376,1,0,115.88266,22
1377,1,0,122.26845,14
1378,1,0,135.03346,22
1379,1,0,109.68933,32
1380,1,0,136.1371,22
1381,1,0,106.525665,14
1382,1,0,140.88853,22
1383,1,0,147.11134,22
1384,1,0,140.42143,33
1385,1,0,132.55,22
1386,1,0,135.86346,34
1387,1,0,120.398254,35
1388,1,0,127.90742,13
1389,1,0,144.32278,23
1390,1,6,120.213905,35
1391,1,6,120.56324,22
1392,1,6,44.876083,45
1393,1,3,73.573364,47
1394,1,5,100.73578,34
1395,1,5,60.011192,46
1396,1,0,51.92216,34
1397,1,5,90.26757,33
1398,1,5,68.01962,22
1399,1,5,90.50884,14
1400,1,5,45.493603,34
1401,1,5,69.070854,24
1402,1,5,62.673603,34
1403,1,5,63.703957,33
1404,1,0,61.463943,35
1405,1,0,44.05831,33
1406,1,0,78.16731,35
1407,1,0,53.35326,34
1408,1,0,71.62444,45
1409,1,0,54.567993,46
1410,1,0,54.733635,45
1411,1,0,70.311935,33
1412,1,0,64.751396,25
1413,1,0,81.014725,24
1414,1,0,76.623695,16
1415,1,0,93.670555,25
1416,1,6,53.893505,35
1417,1,0,102.07041,24
1418,1,0,87.20069,15
1419,1,0,107.35946,34
1420,1,0,123.811386,24
1421,1,0,129.27663,34
1422,1,0,90.271515,23
1423,1,0,115.92461,34
1424,1,0,78.68107,15
1425,1,0,75.21139,45
1426,1,0,101.255905,36
1427,1,6,128.01527,23
1428,1,0,81.14583,25
1429,1,0,77.712204,23
1430,2,2,70.042114,25
1431,2,2,29.252142,25
1432,2,2,42.930817,25
1433,2,2,54.27801,25
1434,2,2,26.360943,24
1435,2,2,41.356236,34
1436,0,2,74.38793,47
1437,2,2,85.379616,61
1438,0,2,46.207092,46
1439,0,2,45.423553,46
1440,0,2,87.45687,61
1441,0,2,91.92552,61
1442,0,2,67.39497,47
1443,0,6,91.458466,35
1444,0,2,78.80173,61
1445,0,6,92.21268,61
1446,0,2,56.96373,75
1447,0,7,95.262344,76
1448,0,2,56.680904,76
1449,0,2,116.36473,77
1450,0,2,120.60901,77
1451,0,2,80.12785,77
1452,0,2,143.65868,77
1453,0,2,127.8136,77
1454,2,2,56.827496,77
1455,2,2,116.02827,76
1456,0,2,150.5189,76
1457,2,2,148.85654,76
1458,2,2,51.623543,76
1459,2,2,95.684875,76
1460,5,2,34.81009,33
1461,2,2,84.396164,45
1462,5,2,62.562534,45
1463,5,2,76.488846,47
1464,5,2,38.999165,45
1465,5,2,62.198463,59
1466,5,5,96.64074,76
1467,5,2,82.664,59
1468,5,5,110.813385,93
1469,5,2,46.653362,45
1470,5,5,99.00689,93
1471,5,2,46.610588,45
1472,5,5,91.62131,76
1473,5,2,32.998478,34
1474,5,2,77.34638,35
1475,5,2,82.6989,35
1476,5,2,70.6526,24
1477,5,2,33.410236,22
1478,5,2,85.822815,22
1479,5,2,36.296146,8
1480,2,2,113.48013,15
1481,5,2,46.719604,4
1482,5,2,115.029205,8
1483,2,2,172.8552,15
1484,5,2,73.178955,4
1485,5,2,136.98544,9
1486,5,2,86.03621,4
1487,5,2,131.74081,8
1488,5,2,49.565018,4
1489,5,2,120.45776,8
1490,5,2,39.813805,8
1491,5,2,108.13083,14
1492,5,2,80.13227,14
1493,5,2,35.198116,8
1494,5,2,74.007095,15
1495,5,2,21.416054,8
1496,5,2,86.93414,23
1497,5,2,37.420784,9
1498,5,2,90.19806,23
1499,5,2,91.69787,15
1500,5,2,25.44424,9
1501,5,2,54.801422,15
1502,5,2,31.68106,14
1503,5,2,73.355354,15
1504,5,2,34.70202,15
1505,5,2,54.28733,15
1506,5,2,23.986149,14
1507,5,2,30.133335,8
1508,5,2,64.776596,9
1509,5,2,32.54799,8
1510,5,2,97.59531,9
1511,5,2,30.645359,8
1512,5,2,92.93933,15
1513,5,2,38.370052,15
1514,5,2,77.86538,15
1515,5,2,112.50911,24
1516,5,2,52.081505,15
1517,5,2,101.275246,16
1518,5,2,102.11943,16
1519,5,2,71.04433,16
1520,5,2,112.21853,24
1521,5,2,74.6116,24
1522,2,2,131.76892,25
1523,5,2,61.093624,23
1524,2,6,133.01654,25
1525,5,2,79.782036,24
1526,2,2,114.128296,25
1527,0,2,102.484726,46
1528,2,2,137.75256,35
1529,0,6,104.37775,35
1530,0,2,94.41669,46
1531,0,5,93.05052,77
1532,0,5,52.8097,47
1533,0,5,47.664627,62
1534,0,5,49.71364,46
1535,0,5,46.735855,47
1536,2,2,79.890045,61
1537,0,5,51.631264,47
1538,6,2,79.05494,63
1539,2,2,94.195946,63
1540,0,6,62.37466,47
1541,2,2,92.91524,47
1542,2,2,70.352104,35
1543,5,2,96.71719,47
1544,5,2,69.80773,24
1545,5,2,81.45937,34
1546,5,2,89.44467,23
1547,5,2,73.93969,15
1548,5,2,89.10968,4
1549,5,2,82.505554,4
1550,5,2,80.61865,7
1551,5,2,82.81372,8
1552,5,2,88.10737,4
1553,5,2,100.53222,4
1554,5,2,108.017044,3
1555,5,2,109.6966,4
1556,5,2,132.93524,7
1557,5,2,126.887146,4
1558,5,2,132.43004,4
1559,5,2,124.56072,4
1560,5,2,128.50334,4
1561,5,2,120.03634,4
1562,5,2,109.592316,4
1563,2,6,143.64511,25
1564,2,2,106.826515,34
1565,2,2,112.13126,34
1566,5,2,33.751846,24
1567,2,2,92.827866,34
1568,2,2,142.97104,35
1569,2,6,156.3035,25
1570,5,2,62.7007,24
1571,2,2,130.02344,34
1572,5,2,70.98224,34
1573,0,2,64.44841,35
1574,1,5,49.703632,138
1575,1,0,62.182167,80
1576,1,5,134.66159,47
1577,1,6,141.25566,62
1578,6,7,137.62706,95
1579,2,2,78.516495,15
1580,1,0,74.2804,15
1581,1,5,94.18655,47
1582,1,0,66.13348,8
1583,1,0,42.296738,14
1584,1,0,47.51707,9
1585,1,0,65.87398,14
1586,1,0,39.75814,14
1587,1,0,75.417816,9
1588,1,0,60.71145,13
1589,1,0,68.824135,9
1590,0,2,80.5995,48
1591,1,0,58.63623,46
1592,5,2,39.286827,9
1593,1,0,49.020046,14
1594,5,2,49.65962,9
1595,5,2,39.014816,24
1596,1,0,61.49621,9
1597,1,0,56.067516,46
1598,2,2,69.337814,25
1599,5,2,47.967228,4
1600,0,2,26.56532,48
1601,1,0,56.425144,8
1602,5,2,48.14462,4
1603,1,0,61.02269,4
1604,2,2,73.36345,25
1605,2,2,66.13222,35
1606,2,2,44.787365,36
1607,1,0,67.83598,4
1608,1,0,61.459328,4
1609,5,2,30.645554,15
1610,1,0,44.165585,46
1611,5,2,33.176502,15
1612,1,0,57.558357,47
1613,1,0,54.70331,9
1614,1,0,50.826504,23
1615,1,6,59.45051,34
1616,1,0,48.48351,4
1617,1,0,77.46332,14
1618,5,2,22.991642,16
1619,5,2,35.115498,9
1620,5,2,66.73984,4
1621,5,2,45.31928,8
1622,5,2,119.889755,3
1623,1,0,81.45156,46
1624,1,0,86.92998,47
1625,1,0,55.45614,4
1626,1,0,49.45727,9
1627,5,2,39.1961,9
1628,5,2,20.340603,15
1629,2,2,52.37294,35
1630,5,2,17.186901,15
1631,1,0,65.68106,9
1632,1,0,35.469757,9
1633,2,2,54.507908,62
1634,5,2,117.77643,3
1635,1,0,32.21518,4
1636,2,2,31.976376,25
1637,1,0,85.44866,23
1638,1,0,41.029984,4
1639,1,0,51.925392,9
1640,1,0,63.34557,9
1641,1,0,71.70874,34
1642,2,2,33.114517,79
1643,2,2,28.642477,35
1644,5,2,26.974482,9
1645,5,2,27.451721,9
1646,5,2,29.465723,14
1647,1,6,59.011536,34
1648,1,0,51.33646,45
1649,1,0,67.86373,8
1650,2,2,78.990234,35
1651,1,6,55.570213,33
1652,1,0,47.186333,8
1653,5,2,22.251778,9
1654,5,2,25.740318,8
1655,5,2,84.22034,4
1656,2,2,66.856415,46
1657,1,0,56.87568,9
1658,2,2,42.60724,63
1659,2,2,29.406567,63
1660,2,2,52.161095,61
1661,5,2,33.978226,4
1662,1,0,74.95356,15
1663,2,2,16.034805,49
1664,1,0,57.78156,45
1665,1,0,62.045235,33
1666,1,0,52.53578,34
1667,1,0,77.40679,23
1668,2,2,44.40494,24
1669,2,2,30.55074,47
1670,1,0,75.763,14
1671,1,0,75.02505,15
1672,1,0,70.18625,23
1673,1,0,69.8852,23
1674,1,0,70.7636,34
1675,1,0,71.168396,34
1676,1,0,68.16734,34
1677,1,0,76.52829,35
1678,1,0,60.577797,34
1679,1,0,77.25259,35
1680,1,0,58.164627,24
1681,1,0,65.13153,34
1682,1,5,70.22209,24
1683,1,0,76.493195,15
1684,1,0,76.060585,33
1685,1,0,103.85492,15
1686,1,0,83.27612,8
1687,1,0,67.89969,8
1688,1,0,100.42996,14
1689,1,0,89.44806,4
1690,1,0,115.495445,8
1691,1,0,79.306114,14
1692,1,0,56.990505,8
1693,1,0,63.159584,7
1694,1,0,54.973316,7
1695,1,0,52.829098,7
1696,1,0,58.481495,8
1697,1,0,52.066555,7
1698,1,0,62.018295,9
1699,1,0,48.2828,7
1700,1,0,56.23313,8
1701,1,0,53.334164,15
1702,1,0,55.446198,4
1703,1,0,58.90884,4
1704,1,0,63.48846,8
1705,1,0,47.240215,8
1706,1,0,62.764107,3
1707,1,0,57.361404,7
1708,1,0,39.71244,14
1709,1,0,51.0699,14
1710,1,0,41.964687,14
1711,1,0,25.791885,15
1712,1,0,25.913694,15
1713,1,0,38.07724,15
1714,1,0,26.779276,23
1715,1,0,15.700819,24
1716,1,0,32.445236,9
1717,0,0,25.899677,77
1718,1,5,26.165394,46
1719,0,0,35.124016,61
1720,1,0,50.574776,46
1721,1,0,61.92358,46
1722,1,5,66.43649,45
1723,1,0,83.77012,23
1724,1,0,85.59238,33
1725,1,0,82.89531,23
1726,1,0,89.557846,33
1727,1,0,93.55823,33
1728,1,0,88.29598,23
1729,1,0,74.774506,33
1730,1,0,92.945755,23
1731,1,0,88.48015,23
1732,1,0,60.358852,34
1733,1,0,87.702034,23
1734,1,0,74.31903,34
1735,1,0,76.34575,15
1736,1,0,67.70822,34
1737,1,0,59.08718,33
1738,1,0,44.66842,45
1739,1,0,67.56042,22
1740,1,0,52.354744,23
1741,1,0,47.969055,24
1742,1,0,77.406685,22
1743,1,0,58.62545,15
1744,1,0,43.587986,24
1745,1,0,45.868355,16
1746,1,0,57.984043,16
1747,1,0,50.33661,16
1748,1,0,32.676727,16
1749,1,0,18.99516,16
1750,1,0,30.316902,24
1751,1,0,14.904619,16
1752,1,0,22.515825,16
1753,1,0,25.111927,24
1754,1,0,42.96917,35
1755,1,0,30.84401,24
1756,1,0,45.747543,25
1757,1,6,17.661312,16
1758,1,6,17.98155,16
1759,1,6,21.127878,16
1760,1,0,35.157215,24
1761,1,6,17.274075,16
1762,1,0,37.422077,24
1763,1,0,28.847603,24
1764,1,6,18.766865,16
1765,1,0,20.035847,24
1766,0,0,9.123871,34
1767,0,6,16.074675,24
1768,0,6,25.897831,24
1769,0,6,24.156925,24
1770,1,6,42.966415,23
1771,1,6,54.0115,23
1772,1,5,56.038567,24
1773,1,3,52.654625,24
1774,1,5,79.02283,24
1775,1,0,77.693756,16
1776,1,5,101.59238,23
1777,1,5,96.46047,24
1778,1,0,100.10872,15
1779,1,5,86.1825,24
1780,1,0,98.7625,14
1781,1,0,95.97423,14
1782,1,5,60.421593,24
1783,1,0,97.39717,14
1784,1,0,78.802155,14
1785,0,0,59.699356,22
1786,1,0,40.48471,32
1787,1,0,64.301476,22
1788,0,6,52.388783,23
1789,0,6,40.89458,23
1790,0,6,50.55638,23
1791,0,6,49.264656,23
1792,0,0,43.14039,24
1793,0,0,40.08099,16
1794,0,0,38.26458,16
1795,1,0,26.409418,33
1796,1,0,30.7711,23
1797,1,0,39.757614,32
1798,1,0,22.77188,33
1799,1,0,50.872856,45
1800,1,0,55.518852,46
1801,1,0,74.3723,23
1802,1,0,93.32206,22
1803,1,0,60.879856,46
1804,1,0,77.967155,32
1805,1,0,97.67138,14
1806,1,0,79.903,22
1807,1,0,67.92272,15
1808,1,0,57.29889,23
1809,1,0,78.507866,14
1810,1,0,67.49993,23
1811,1,0,103.808,60
1812,1,0,83.71249,94
1813,1,0,104.89798,60
1814,1,0,105.823074,60
1815,1,0,104.83996,60
1816,1,0,93.890564,60
1817,1,0,93.638695,46
1818,1,0,93.195496,46
1819,1,0,77.09703,60
1820,1,0,77.77137,46
1821,1,0,62.107643,46
1822,1,0,56.966316,46
1823,1,0,69.98037,34
1824,1,0,52.310135,4
1825,1,0,69.44349,15
1826,1,0,55.406807,8
1827,1,6,66.76003,24
1828,1,6,73.191185,16
1829,1,6,93.73454,16
1830,1,6,79.194496,24
1831,1,6,98.11971,15
1832,1,6,111.1505,16
1833,1,6,94.584045,24
1834,1,6,98.16302,24
1835,1,6,79.47473,25
1836,1,6,106.907715,24
1837,1,6,106.62104,16
1838,1,6,103.61656,16
1839,1,6,103.83852,25
1840,1,6,88.802536,24
1841,1,6,101.03087,25
1842,1,6,89.56474,24
1843,1,0,95.75012,16
1844,1,6,96.31679,35
1845,1,6,84.0317,34
1846,1,6,76.55357,46
1847,1,0,85.6296,47
1848,1,0,81.544464,46
1849,1,6,59.616394,46
1850,1,0,74.99317,46
1851,0,0,64.790764,46
1852,0,0,52.928505,46
1853,1,6,30.512703,46
1854,0,6,67.20485,47
1855,0,5,47.249626,46
1856,0,5,75.702446,47
1857,0,0,76.0387,47
1858,1,0,50.982918,45
1859,1,0,56.33315,33
1860,0,5,67.403465,61
1861,1,0,64.14356,35
1862,1,5,73.91877,61
1863,1,5,70.37419,47
1864,1,5,79.02512,48
1865,1,5,71.81233,48
1866,1,5,71.4705,49
1867,6,5,87.73709,49
1868,1,5,61.982826,49
1869,6,5,85.80235,63
1870,6,5,104.270905,78
1871,6,5,73.10214,78
1872,6,5,62.72944,62
1873,0,5,69.28067,61
1874,0,5,96.567795,47
1875,0,5,118.21751,47
1876,0,5,41.050396,48
1877,0,5,61.089905,47
1878,0,5,45.21609,47
1879,0,0,39.475132,76
1880,0,5,14.25116,34
1881,0,0,19.99488,78
1882,1,6,37.593765,16
1883,1,0,48.756737,14
1884,1,0,56.25227,22
1885,1,6,61.37449,15
1886,1,6,65.867714,16
1887,1,0,87.857834,23
1888,1,6,77.424805,16
1889,1,0,76.40797,23
1890,1,6,72.63586,15
1891,1,6,76.74222,23
1892,1,6,71.27506,15
1893,1,6,62.832947,24
1894,1,6,41.903008,16
1895,1,6,50.45359,34
1896,1,6,25.947418,24
1897,1,6,38.259468,34
1898,1,6,31.52388,34
1899,1,6,38.254658,24
1900,1,6,37.070442,34
1901,0,6,36.83156,34
1902,0,6,37.35604,34
1903,0,6,45.52288,34
1904,3,6,58.238937,34
1905,0,6,48.337013,34
1906,3,6,76.08615,23
1907,3,6,62.58049,34
1908,3,6,93.29978,23
1909,3,6,99.39707,33
1910,3,6,108.9274,23
1911,3,6,175.27386,15
1912,3,6,196.56116,23
1913,3,6,146.25996,15
1914,3,6,113.63957,16
1915,3,6,252.01862,15
1916,3,6,164.81047,9
1917,3,6,215.40924,9
1918,3,6,271.24762,15
1919,3,6,277.5097,15
1920,3,6,267.16095,15
1921,3,6,242.27493,9
1922,3,6,167.15578,15
1923,3,6,244.703,9
1924,3,6,250.13858,9
1925,3,6,177.98383,15
1926,3,6,173.33536,15
1927,3,6,166.72833,15
1928,3,6,157.71573,15
1929,3,6,92.93283,15
1930,3,6,101.777275,15
1931,0,6,42.266037,15
1932,0,6,45.01159,16
1933,0,6,12.354982,24
1934,0,6,16.701988,49
1935,0,6,11.823736,62
1936,0,6,14.320427,47
1937,0,6,14.060535,47
1938,0,6,9.7525425,46
1939,0,6,8.5134,60
1940,1,6,10.422936,34
1941,1,0,9.0074835,47
1942,1,0,17.842491,46
1943,1,0,17.35687,47
1944,1,0,26.560652,34
1945,1,0,25.187077,35
1946,1,0,37.306896,35
1947,1,0,17.243769,34
1948,1,6,36.547127,35
1949,1,6,50.50755,35
1950,1,6,62.09792,35
1951,1,0,32.77646,34
1952,1,7,29.210133,46
1953,1,7,60.628143,46
1954,1,6,80.345634,47
1955,1,7,45.446007,46
1956,1,6,84.538376,35
1957,1,7,41.870987,34
1958,1,6,69.82077,35
1959,1,7,44.884743,35
1960,1,7,15.328586,35
1961,0,7,2.7785532,34
1962,0,5,0.73970455,47
1963,0,6,3.1630316,33
1964,0,6,4.570938,34
1965,0,6,7.2111745,34
1966,0,6,13.338255,23
1967,0,6,31.04755,24
1968,0,6,34.42683,23
1969,0,6,43.634705,23
1970,0,6,23.344215,23
1971,0,6,36.78022,23
1972,0,6,30.35191,34
1973,0,6,19.407082,35
1974,0,6,13.047064,61
1975,0,6,10.327317,47
1976,1,6,14.201706,46
1977,1,6,18.809793,46
1978,1,6,24.105871,46
1979,1,6,16.564442,61
1980,1,6,22.02793,24
1981,1,6,37.915817,60
1982,1,6,34.996384,24
1983,1,6,53.472115,34
1984,1,6,53.291756,34
1985,1,6,65.86491,34
1986,1,6,66.3105,35
1987,1,6,59.985176,24
1988,0,6,28.567013,49
1989,0,6,25.166721,49
1990,6,6,18.645523,62
1991,0,5,39.768814,62
1992,0,5,40.370323,62
1993,0,5,29.863525,62
1994,0,6,28.873363,62
1995,0,5,55.307312,61
1996,0,5,38.844254,61
1997,0,5,77.2948,76
1998,1,0,80.27033,35
1999,1,0,21.871923,47
2000,1,0,31.045326,34
2001,1,0,44.624683,16
2002,1,0,52.495255,16
2003,1,0,56.474842,33
2004,1,0,97.36613,13
2005,1,0,105.79571,77
2006,1,0,73.80774,46
2007,1,0,86.43114,14
2008,1,0,111.60511,77
2009,1,0,89.87334,34
2010,1,0,103.86003,60
2011,1,0,58.62539,34
2012,1,0,71.63465,32
2013,1,0,61.479973,23
2014,1,0,62.43466,23
2015,1,0,82.81162,31
2016,1,0,94.68363,31
2017,1,0,61.738075,32
2018,1,0,93.569695,14
2019,1,0,57.489334,23
2020,1,0,67.39947,32
2021,1,0,101.19248,31
2022,1,0,104.95209,77
2023,1,0,106.423584,46
2024,1,0,88.858315,60
2025,1,0,110.688385,76
2026,1,0,76.7242,14
2027,1,0,52.75026,46
2028,1,0,98.46592,22
2029,1,0,92.58354,44
2030,1,0,80.54079,15
2031,1,0,63.51876,32
2032,1,0,44.83773,61
2033,1,0,75.33326,76
2034,1,0,53.557774,46
2035,1,0,113.83328,33
2036,1,0,108.59659,23
2037,1,0,116.37187,46
2038,1,0,79.84829,44
