C_state,region_A,region_B,I_state_A,I_state_B,n_A,n_B,composition_JS,CCC_soft_JS,CCC_common_support_cosine,common_support_features,structural_zero_excluded_features,total_opportunity_median_A,total_opportunity_median_B,display_score
6,539,1089,7,6,30,40,0.4673077345571214,0.5362653356021045,0.4759385818434,1272,2072,184.81121826171875,131.02247619628906,-0.20618712490825097
0,2145,2640,2,6,47,42,0.42234954374647427,0.49698620885667916,0.41824638581904094,1212,2132,104.58052825927734,34.72361755371094,-0.20620871292258536
0,242,437,3,0,253,43,0.5271905700937314,0.6462813316457892,0.5396944977126115,838,2506,57.62660217285156,24.602920532226562,-0.20623030093691985
1,607,3227,6,2,33,67,0.5894590643034221,0.9765333141813652,0.5827855329098574,302,3042,34.83699417114258,150.67686462402344,-0.20623030093691985
0,713,1025,5,4,151,51,0.49236592887009845,0.7210275763499141,0.5047336407115022,1175,2169,46.72763442993164,70.04790496826172,-0.20625188895125424
6,5234,5606,7,3,35,46,0.33271368479522767,0.39878599770202244,0.23864534547656024,679,2665,171.9596710205078,200.8460693359375,-0.20625188895125426
0,242,4731,3,2,253,58,0.4988793958501576,0.7384721819283966,0.5120756765267751,1441,1903,57.62660217285156,104.88316345214844,-0.20629506497992312
0,555,3886,5,2,130,58,0.5824649370035085,0.8423702812562802,0.5790192831135315,565,2779,174.56878662109375,60.18693923950195,-0.20629506497992312
0,1245,4219,6,3,33,41,0.4593393017660625,0.6422119218562897,0.46542950183416465,755,2589,27.024951934814453,17.077041625976562,-0.20629506497992312
0,255,5221,2,5,84,83,0.45518774549481794,0.5675974697703653,0.4599310481307183,1445,1899,84.65652465820312,22.526992797851562,-0.20629506497992317
0,286,5364,5,6,170,30,0.4446159109288821,0.39516939358253944,0.4457478874278593,1495,1849,131.318359375,24.215423583984375,-0.20631665299425755
0,861,2145,4,2,243,47,0.39429720368640164,0.7020872644668761,0.37922710284735783,1489,1855,68.37655639648438,104.58052825927734,-0.2063166529942576
0,5037,5450,3,5,35,95,0.33660298342281564,0.36794034737662257,0.2565831584498518,917,2427,145.98484802246094,73.26830291748047,-0.20633824100859202
0,116,5832,6,5,35,37,0.48425741631420105,0.6111740504511335,0.4956297620761193,1274,2070,74.9534683227539,54.635955810546875,-0.2063382410085921
6,5046,5606,5,3,106,46,0.3597661633430456,0.35261722842549603,0.32074173886243285,1111,2233,147.5430908203125,200.8460693359375,-0.20638141703726093
0,4447,5369,6,4,45,41,0.5118880445929761,0.6846865590762559,0.52497726066095,682,2662,17.304231643676758,33.98750305175781,-0.20638141703726098
0,1668,4477,5,3,42,45,0.4089307830960589,0.6224899040967388,0.4001130386551892,1427,1917,121.30072021484375,19.524211883544922,-0.2064030050515953
0,904,3425,5,0,76,33,0.47506101210546686,0.641286886147002,0.48475321762918044,966,2378,80.6787109375,25.799964904785156,-0.20640300505159537
0,927,5202,5,3,49,42,0.35718285180226955,0.46237756125136986,0.3149046691141901,1239,2105,55.438446044921875,4.470450401306152,-0.20646776909459869
0,716,893,6,5,44,692,0.3915885619123831,0.5149610950092083,0.37506752786096287,1110,2234,23.303998947143555,98.23236083984375,-0.2064893571089331
0,969,2114,4,2,45,32,0.47572262219284106,0.6884595358842357,0.48547342749361067,1297,2047,19.640779495239258,79.55018615722656,-0.20648935710893312
0,1150,3787,4,5,42,62,0.49871242856626063,0.7166523769504376,0.5116634198052651,1033,2311,55.9029541015625,57.529541015625,-0.206532533137602
0,716,1006,6,4,44,102,0.38499434594357007,0.6829197712223495,0.36430830263327174,862,2482,23.303998947143555,72.9654541015625,-0.2065972971806053
0,852,2145,3,2,33,47,0.5968063611918425,0.735340509615023,0.5860722206798681,687,2657,8.064168930053711,104.58052825927734,-0.20661888519493976
0,565,5363,6,7,41,76,0.5273291566501176,0.5115353361312306,0.539649537859973,456,2888,6.8360161781311035,40.473052978515625,-0.20666206122360864
0,1668,5730,5,3,42,32,0.3824733495083574,0.5899717069456851,0.36057455592163645,1101,2243,121.30072021484375,23.01633071899414,-0.2066836492379431
0,464,1006,7,4,2403,102,0.48437613190085926,0.7368847581123522,0.495642017535302,1230,2114,7.282663345336914,72.9654541015625,-0.20670523725227752
0,1166,1808,4,0,49,34,0.588782295019764,0.83091586229275,0.5822265740984718,922,2422,33.38679122924805,62.58489227294922,-0.20670523725227752
0,420,1606,7,5,91,47,0.3716618504364813,0.552098080393154,0.3429124894701231,1176,2168,108.19209289550781,127.79467010498047,-0.20672682526661199
0,3901,5584,6,5,65,51,0.37213002155456887,0.45399365982916945,0.3435943489610557,1128,2216,67.24130249023438,60.04731750488281,-0.20672682526661199
0,852,2253,3,2,33,65,0.582825899739235,0.7615563435593451,0.578927086106898,683,2661,8.064168930053711,57.40523910522461,-0.20677000129528078
0,72,303,5,7,50,165,0.3409171605255371,0.39357046585653593,0.27188712249494906,1220,2124,111.17526245117188,72.4787826538086,-0.20677000129528086
1,155,594,6,5,47,39,0.370760555576001,0.5528802860326528,0.3410026553347777,339,3005,69.54644012451172,82.17440032958984,-0.20681317732394977
0,154,311,6,5,57,147,0.5726432653060365,0.7305237281223034,0.5733494780464735,757,2587,41.532325744628906,92.03499603271484,-0.20687794136695303
0,682,2640,3,6,129,42,0.3576028919546734,0.4459303366766547,0.31568778514082907,1053,2291,3.8970553874969482,34.72361755371094,-0.20687794136695303
0,353,861,6,4,65,243,0.40338680216580775,0.6687190771807823,0.3923157528612946,1913,1431,30.50978660583496,68.37655639648438,-0.20694270540995635
0,5214,6028,3,4,48,54,0.3564168406005333,0.5223980748656317,0.31300072562936887,1330,2014,8.657819747924805,62.911643981933594,-0.2069427054099564
4,1000,1002,4,1,265,2095,0.36186393171646825,0.5554332072875293,0.32501495721124374,1701,1643,88.2589111328125,90.42150115966797,-0.2069534994171236
0,3510,4200,7,2,44,46,0.5024564998816693,0.7835756717076235,0.5152658486101327,668,2676,103.20319366455078,157.1565399169922,-0.20707223349596304
0,778,1783,0,5,42,35,0.49750358882067724,inf,0.5099372522622558,776,2568,3.4147133827209473,53.26493835449219,-0.20711540952463192
0,1119,3569,4,6,199,41,0.39809407881119163,0.6050603333876122,0.3844583035808017,1094,2250,50.26874542236328,88.25746154785156,-0.20713699753896633
0,555,6028,5,4,130,54,0.3860124307906243,0.596870890133539,0.365663943586816,1091,2253,174.56878662109375,62.911643981933594,-0.2071585855533008
0,4532,4975,5,4,48,58,0.4133680406580972,0.7075486663927374,0.40602550371845825,1061,2283,45.53275680541992,47.29572296142578,-0.20720176158196968
1,11,3006,2,5,57,35,0.6849695541256307,0.7857915534594159,0.5991106928934553,508,2836,142.6294403076172,74.84014129638672,-0.20720176158196968
0,771,856,5,4,180,218,0.4118929613236433,0.6862916618997608,0.40390953313632194,1854,1490,34.342933654785156,38.52228927612305,-0.20722334959630412
6,225,1088,3,5,88,88,0.3423713168598143,0.4178504405689164,0.2764049093534612,1195,2149,249.32476806640625,111.68695831298828,-0.20724493761063856
0,796,1108,5,4,34,122,0.4261049110041988,0.6681030992692564,0.4227047135167148,1058,2286,56.079811096191406,38.14661407470703,-0.2072449376106386
1,383,779,5,0,35,87,0.4120906461643587,0.5663451482457905,0.40416867148804814,641,2703,89.2728500366211,63.010414123535156,-0.207266525624973
0,704,1668,7,5,81,42,0.3666640932846881,0.5689815954781188,0.33379590402225023,1207,2137,26.821136474609375,121.30072021484375,-0.2073097016536419
4,1010,1040,1,4,617,42,0.33197212800571874,0.4731040296855231,0.23182843843759815,430,2914,96.67652893066406,81.00517272949219,-0.2073097016536419
0,801,5601,4,3,89,38,0.5434517337665978,0.7426742513606898,0.5532841707406548,1012,2332,33.52984619140625,185.47708129882812,-0.2073528776823107
0,720,5037,6,3,42,35,0.5521074255367857,0.46705381778767613,0.5597861003597823,800,2544,6.7813615798950195,145.98484802246094,-0.2073528776823108
0,880,4217,3,6,57,33,0.4765646224595545,0.6875768357632612,0.4862750039570335,792,2552,68.99845886230469,39.855751037597656,-0.2073744656966452
0,555,4447,5,6,130,45,0.5092305390887136,0.5274561521496502,0.5217376302610073,741,2603,174.56878662109375,17.304231643676758,-0.20741764172531407
0,413,5037,5,3,525,35,0.33894640985018926,0.3814844086562614,0.2638820342540862,1774,1570,145.2908172607422,145.98484802246094,-0.20748240576831745
0,1023,5730,6,3,33,32,0.5081834269334373,0.5619739393246833,0.520695472530843,1324,2020,74.95528411865234,23.01633071899414,-0.20748240576831745
1,2895,3674,5,6,53,40,0.357520567972211,0.6557272382475086,0.31500936596600526,324,3020,125.01819610595703,42.66156768798828,-0.20750399378265189
0,565,1808,6,0,41,34,0.554111264747278,0.6980916969033076,0.5609514784277883,444,2900,6.8360161781311035,62.58489227294922,-0.20752558179698632
4,879,1158,4,1,30,322,0.3722849564613627,0.528989952627913,0.34343810294491195,952,2392,88.45327758789062,93.96237182617188,-0.20754716981132076
6,539,1061,7,3,30,33,0.3487554988952903,0.21944044828992043,0.29396943228251116,1386,1958,184.81121826171875,96.24745178222656,-0.20754716981132076
1,2758,3273,7,6,36,47,0.3665096270614037,0.6366311463703644,0.33349308858938953,429,2915,86.44670867919922,86.80418395996094,-0.20756875782565518
0,903,4200,7,2,193,46,0.5534328337912455,0.7695558991060779,0.560487482689916,842,2502,29.947887420654297,157.1565399169922,-0.2075687578256552
0,401,1783,7,5,297,35,0.37308115362610844,0.6667976732437798,0.34496871143383323,1476,1868,62.510093688964844,53.26493835449219,-0.20761193385432408
0,414,1150,3,4,172,42,0.6109264763179889,0.8195880363166875,0.5903918741666512,847,2497,173.18936157226562,55.9029541015625,-0.20763352186865847
0,746,6055,5,6,53,128,0.403129526446886,0.4710106594087098,0.39183266322211374,1564,1780,76.85047912597656,54.0205078125,-0.20763352186865852
0,1006,3901,4,6,102,65,0.49661410782421633,0.7419089164117357,0.5090001018071459,871,2473,72.9654541015625,67.24130249023438,-0.20763352186865858
1,1214,3075,2,6,80,55,0.599369726000253,0.8237698993134756,0.5867416110357102,455,2889,121.32838439941406,55.06547164916992,-0.20765510988299296
0,923,5763,2,7,32,40,0.46981203798425625,0.7341173437514703,0.4784052812011871,1139,2205,14.49146842956543,37.615142822265625,-0.20771987392599622
0,3569,5363,6,7,41,76,0.508536790377515,0.5268310496946897,0.5209559650423019,896,2448,88.25746154785156,40.473052978515625,-0.20771987392599622
6,1376,4476,7,3,30,42,0.34825460977344047,0.6469412829142698,0.29262571545858507,698,2646,238.65786743164062,149.29420471191406,-0.2077198739259963
0,673,876,7,4,63,32,0.43914733379990034,0.6958665893524625,0.4384033217310852,1056,2288,18.70172119140625,22.293630599975586,-0.20776304995466516
0,764,927,7,5,100,49,0.4266454384896666,0.49932416806822055,0.42332093879057087,1268,2076,4.66430139541626,55.438446044921875,-0.2077630499546652
0,531,4975,6,4,91,58,0.3990947182247539,0.6523907404782592,0.3856737584679849,1109,2235,63.71247100830078,47.29572296142578,-0.2077846379689996
0,2052,5037,5,3,68,35,0.35533821136929544,0.2942170598708,0.3101199586564971,1348,1996,75.7269287109375,145.98484802246094,-0.20784940201200294
0,799,970,5,7,40,131,0.4285623027218246,0.47975042370423154,0.4254231954104106,1325,2019,29.515342712402344,13.427836418151855,-0.20787099002633735
6,80,1401,5,7,37,188,0.40028661981219865,0.5057138944023224,0.38753024782826395,1327,2017,60.1485481262207,120.25732421875,-0.20791416605500623
0,31,835,5,6,108,942,0.3968793972929299,0.4667947430251786,0.38244560991761134,2323,1021,103.36175537109375,9.173786163330078,-0.20791416605500626
0,2253,3922,2,5,65,32,0.5486151101747903,0.6790048341423459,0.5573427388192194,973,2371,57.40523910522461,16.425308227539062,-0.208000518112344
0,2208,3164,3,5,38,71,0.37443014731398827,0.5247692332303313,0.3470952769523832,1151,2193,145.54017639160156,49.619651794433594,-0.20808687016968178
0,218,730,7,2,61,30,0.5270171530774747,0.6917922134002661,0.5388425318348662,624,2720,91.05789947509766,97.11617279052734,-0.20813004619835074
0,3577,5385,6,5,86,31,0.4239570928896236,0.5121219571881388,0.4197310335401988,654,2690,50.67858123779297,51.650142669677734,-0.2081732222270195
0,208,4153,5,3,262,31,0.3947133541725689,0.42239754025419696,0.378979157417084,772,2572,182.7510986328125,7.541404724121094,-0.208194810241354
0,364,5786,5,6,58,37,0.4247458126165884,0.5168959803182047,0.4206267721621021,807,2537,97.06150817871094,13.646663665771484,-0.20821639825568838
1,111,2745,0,6,60,38,0.5750664289904249,0.6949238191678644,0.5739952753183352,312,3032,71.90724182128906,70.6891860961914,-0.20821639825568838
0,1108,5033,4,7,122,83,0.4474982517928573,0.7057894297415873,0.4486769396631688,1432,1912,38.14661407470703,139.84640502929688,-0.20825957428435732
0,2071,4924,7,4,33,40,0.5040514917424774,0.8125690640984514,0.5163024177818116,768,2576,166.46517944335938,31.230308532714844,-0.20828116229869176
0,3785,4975,3,4,53,58,0.43987799444074066,0.7306450495740636,0.43894921187486535,1456,1888,24.005844116210938,47.29572296142578,-0.20836751435602946
0,116,4975,6,4,35,58,0.4853699021770389,0.7111351341652687,0.4962894250184624,1284,2060,74.9534683227539,47.29572296142578,-0.20836751435602952
0,1053,1112,3,6,95,133,0.4798714862596521,0.5423363012086816,0.48984460374601657,917,2427,61.61433029174805,11.277910232543945,-0.2083891023703639
0,464,4507,7,2,2403,43,0.4572439637512096,0.7845317935218512,0.46163563443708855,1067,2277,7.282663345336914,15.110494613647461,-0.20843227839903283
0,510,4924,7,4,461,40,0.506714203796381,0.8594184848189125,0.5189184953168748,650,2694,47.85552978515625,31.230308532714844,-0.20845386641336727
0,311,1064,5,7,147,37,0.3744808698526325,0.4411038109715655,0.3470011510185531,917,2427,92.03499603271484,55.657203674316406,-0.20851863045637065
0,4219,5584,3,5,41,51,0.35281487208981116,0.3646164681644454,0.3038013223492889,823,2521,17.077041625976562,60.04731750488281,-0.20856180648503952
1,167,1214,6,2,42,80,0.5934041272596783,0.8706419489591996,0.5834057637903215,373,2971,47.495452880859375,121.32838439941406,-0.2085833944993739
0,1032,2114,7,2,51,32,0.5364279281266441,0.6468519546212884,0.5467761388268997,1319,2025,37.93328857421875,79.55018615722656,-0.2086265705280429
0,1097,4500,5,3,85,54,0.3547266993917489,0.47574304756410274,0.30848706925184066,1284,2060,36.01165008544922,83.02363586425781,-0.2086697465567117
0,1668,4220,5,7,42,70,0.3343307168666483,0.6196048798979288,0.24187767225764578,1097,2247,121.30072021484375,70.58184814453125,-0.2086697465567117
6,674,1061,5,3,973,33,0.3875868094538748,0.44853411712660024,0.3676819549567004,1915,1429,206.54989624023438,96.24745178222656,-0.20869133457104613
0,2253,5033,2,7,65,83,0.473070130255858,0.677174970836969,0.4816291266094713,1365,1979,57.40523910522461,139.84640502929688,-0.20871292258538054
0,432,6031,6,7,3927,36,0.46320450984033956,0.4281425114298361,0.4692793793810458,1389,1955,6.54338264465332,136.4289093017578,-0.20875609861404942
0,3354,5498,6,4,35,39,0.4850878153023816,0.7241736768162413,0.4957721069592742,595,2749,42.94647216796875,23.4505558013916,-0.2088208626570528
1,73,1212,5,0,45,69,0.67796791128389,0.7670671069974194,0.5981871478588082,147,3197,84.48880004882812,128.3689727783203,-0.20886403868572168
2,1122,5199,4,2,249,78,0.6204944374542157,0.8344520873794217,0.5922527623464688,764,2580,114.00104522705078,86.98666381835938,-0.20888562670005606
0,357,901,0,6,45,33,0.4498286589463864,inf,0.4519373971115319,1400,1944,14.722501754760742,43.27668762207031,-0.20890721471439055
0,401,799,7,5,297,40,0.3597452186017114,0.3574307821085612,0.31912050705882244,1374,1970,62.510093688964844,29.515342712402344,-0.20890721471439058
0,725,3609,2,3,332,45,0.4710587863557598,0.7973420438242453,0.47928140131399566,974,2370,50.84321212768555,25.414535522460938,-0.208928802728725
6,106,5707,5,3,117,41,0.34237949528760053,0.40029879748407493,0.274572735731777,1103,2241,220.31858825683594,171.96353149414062,-0.20895039074305943
0,208,565,5,6,262,41,0.4945911274658798,0.624262318891378,0.5063209120447565,456,2888,182.7510986328125,6.8360161781311035,-0.20897197875739382
0,1156,4220,4,7,41,70,0.5369861354167815,0.747561996663038,0.5472190084374018,917,2427,49.117271423339844,70.58184814453125,-0.2089935667717283
6,556,1079,7,5,56,37,0.33228641141786314,0.24640639221754218,0.2298258147278064,1289,2055,200.24078369140625,136.47828674316406,-0.20901515478606278
4,5366,5914,1,4,30,38,0.3272875938136898,0.2756024835590597,0.17983346301629366,560,2784,81.52369689941406,75.80093383789062,-0.20903674280039722
0,235,1148,0,3,110,62,0.4356867799009089,0.707710865507504,0.43343639376133125,989,2355,40.86228942871094,38.21673583984375,-0.20903674280039725
0,5193,5221,2,5,46,83,0.5377508054173402,0.7194607366204449,0.5479471721807342,955,2389,23.737579345703125,22.526992797851562,-0.20905833081473169
0,1025,1191,4,5,51,36,0.49309165098173835,0.6129266118645097,0.5045677717959528,974,2370,70.04790496826172,25.77268409729004,-0.20907991882906607
0,208,861,5,4,262,243,0.3827504920839257,0.6659674494022436,0.35993790473913034,1922,1422,182.7510986328125,68.37655639648438,-0.2091015068434005
0,286,5033,5,7,170,83,0.3576094295634081,0.4486414175211192,0.31417668090504247,1632,1712,131.318359375,139.84640502929688,-0.20912309485773495
6,403,4068,7,5,36,255,0.42779339667364336,0.6380971219316516,0.4242579638511982,999,2345,208.2498779296875,192.8454132080078,-0.209123094857735
0,778,847,0,5,42,40,0.43696954557160816,0.6210072678198845,0.43493111595496536,743,2601,3.4147133827209473,17.092174530029297,-0.2091446828720694
5,17,1683,0,2,96,41,0.502232254042597,0.6138675582601661,0.514176424477816,747,2597,79.46099090576172,123.98651123046875,-0.20914468287206944
0,919,971,6,4,54,74,0.42067721601166236,0.579517154077792,0.41501458020374926,1362,1982,14.939245223999023,101.34015655517578,-0.20918785890073827
6,2161,4704,7,5,30,224,0.40809120617894923,0.5145594830362932,0.39789940973118654,1008,2336,315.784912109375,114.5745620727539,-0.2092310349294072
0,437,2107,0,6,43,41,0.4762411641906562,0.6796982946436063,0.4852996222341984,264,3080,24.602920532226562,67.67095184326172,-0.20925262294374158
0,588,1150,3,4,197,42,0.47557473803559713,0.7001836789032857,0.4843654654753847,1152,2192,2.343207359313965,55.9029541015625,-0.20925262294374158
0,352,637,7,6,67,536,0.4666527365051983,0.4314101566469917,0.47386725211249703,1762,1582,39.74386978149414,9.726129531860352,-0.20929579897241052
0,352,730,7,2,67,30,0.4626426876206893,0.6502871947762091,0.4684256429808654,808,2536,39.74386978149414,97.11617279052734,-0.209317386986745
6,3802,5620,6,7,35,30,0.4650640899952815,0.7414590956765928,0.471835878670944,750,2594,234.0914764404297,236.04379272460938,-0.20933897500107945
4,1010,6109,1,4,617,80,0.41364677961174134,0.637503386986077,0.40549731108730525,1239,2105,96.67652893066406,114.31288146972656,-0.20938215102974828
0,2409,3425,5,0,66,33,0.453303395467061,0.4804440361372549,0.45635885550215527,1412,1932,20.959545135498047,25.799964904785156,-0.20938215102974833
0,72,4220,5,7,50,70,0.3375195366496528,0.4346218783871272,0.25623930885316937,905,2439,111.17526245117188,70.58184814453125,-0.20940373904408272
0,547,1783,3,5,32,35,0.5146435357176473,inf,0.5266288511902371,606,2738,17.406089782714844,53.26493835449219,-0.2094469150727516
0,2114,5985,2,7,32,59,0.5580135338248529,0.7020754450917458,0.5626646219039997,774,2570,79.55018615722656,31.956623077392578,-0.2094469150727516
0,683,725,7,2,243,332,0.5077009403722365,0.8066316183706642,0.5192386696507285,1194,2150,2.191495895385742,50.84321212768555,-0.20946850308708598
0,834,5988,2,3,51,42,0.4188032503660086,0.5479142977075698,0.41241416349470406,1193,2151,21.130661010742188,40.210052490234375,-0.20946850308708603
0,2078,4200,7,2,44,46,0.5752089908975668,0.7676815274005695,0.5735431421175767,842,2502,183.1214141845703,157.1565399169922,-0.20949009110142058
0,588,5763,3,7,197,40,0.3852965973404422,0.44909343635825943,0.363580329716343,1453,1891,2.343207359313965,37.615142822265625,-0.20953326713008938
0,1108,5661,4,7,122,61,0.3738436551397332,0.6846238542741846,0.34542343592745983,1089,2255,38.14661407470703,9.886049270629883,-0.20955485514442382
6,1062,5250,5,3,34,56,0.38125780186600816,0.43535090007196964,0.3574193761875072,1265,2079,115.01921844482422,140.31375122070312,-0.20959803117309267
0,799,5524,5,6,40,77,0.5189787826339259,0.5575574734991768,0.5303826894471844,1123,2221,29.515342712402344,33.37791442871094,-0.209662795216096
0,708,1166,7,4,54,49,0.5408984019511829,0.8079384221038907,0.5503433151425976,1031,2313,51.846275329589844,33.38679122924805,-0.20972755925909936
0,1305,3439,5,6,30,45,0.4814078326571652,0.561303479814596,0.491092383281322,444,2900,147.3651123046875,14.650530815124512,-0.20972755925909936
6,539,670,7,5,30,61,0.3856125216503945,0.414737185050156,0.3638898103905036,1099,2245,184.81121826171875,251.37574768066406,-0.2097491472734338
0,3439,6028,6,4,45,54,0.4563450489829119,0.6458629027705529,0.46003649280340464,703,2641,14.650530815124512,62.911643981933594,-0.20979232330210268
0,364,439,5,6,58,62,0.4468708414783414,0.4953409320773549,0.44734128118560956,1371,1973,97.06150817871094,59.327049255371094,-0.20983549933077156
0,169,752,6,2,220,41,0.5393166756115411,0.6934280856217231,0.5490225775905043,1151,2193,37.544677734375,113.32757568359375,-0.20990026337377488
0,72,2361,5,7,50,56,0.39700776625294276,0.3818288101735867,0.3817322097167919,1333,2011,111.17526245117188,54.257041931152344,-0.2099002633737749
0,781,4279,3,5,38,35,0.3591325907427453,0.386026451014662,0.31755305154860314,137,3207,9.697195053100586,11.692805290222168,-0.20994343940244375
0,993,1053,5,3,37,95,0.32849609832897864,0.32970051546456286,0.19335460302682717,917,2427,14.287792205810547,61.61433029174805,-0.20994343940244375
0,1064,1108,7,4,37,122,0.3828895355730832,0.6974888681211918,0.35969238124740854,917,2427,55.657203674316406,38.14661407470703,-0.20994343940244375
1,1262,4490,2,0,31,58,0.5542254712216528,0.6938169308351007,0.5601069895955736,263,3081,132.55130004882812,44.29874038696289,-0.20994343940244375
0,1783,3901,5,6,35,65,0.338760427094254,inf,0.2600747561384392,1031,2313,53.26493835449219,67.24130249023438,-0.20998661543111266
0,969,5489,4,7,45,88,0.3689241779779134,0.5453293318823343,0.3363764130653095,1097,2247,19.640779495239258,69.06187438964844,-0.21000820344544707
0,206,5584,6,5,123,51,0.33960479263959154,0.42062067961459476,0.263251002922416,1334,2010,125.54753112792969,60.04731750488281,-0.21005137947411598
0,240,5730,5,3,34,32,0.3921700735577747,0.3980398572243296,0.3743311466552406,1236,2108,104.83819580078125,23.01633071899414,-0.210051379474116
0,419,895,5,3,30,78,0.40562294827604495,0.5473523889746595,0.394075250906854,867,2477,36.59312438964844,77.6036605834961,-0.21013773153145376
0,240,2071,5,7,34,33,0.37119514482757093,0.49141828716222014,0.33996530196806996,1475,1869,104.83819580078125,166.46517944335938,-0.21018090756012262
0,818,4975,7,4,48,58,0.4709348192510568,0.7674274368693853,0.4787362622380601,857,2487,34.36449432373047,47.29572296142578,-0.21024567160312602
0,184,1668,7,5,40,42,0.35060538715316153,0.6145328287777113,0.29651621692362806,916,2428,97.0285415649414,121.30072021484375,-0.21033202366046372
0,5476,5832,3,5,64,37,0.3279973862619908,0.4302735967414729,0.184262028016414,1210,2134,93.19011688232422,54.635955810546875,-0.21033202366046372
0,720,4733,6,5,42,37,0.5158332968879574,0.4755433202895814,0.5273624490358079,800,2544,6.7813615798950195,104.43208312988281,-0.21035361167479816
0,3174,3523,6,3,36,31,0.4371660701923679,0.7687771417639292,0.43474471767924394,825,2519,49.22881317138672,146.7049560546875,-0.2103751996891326
0,856,5221,4,5,218,83,0.4709709949091639,0.6972315206304364,0.4787228050678165,1239,2105,38.52228927612305,22.526992797851562,-0.21037519968913265
0,413,969,5,4,525,45,0.40128074725261503,0.5889254608353082,0.3878537668275619,1601,1743,145.2908172607422,19.640779495239258,-0.21039678770346704
0,3523,5018,3,6,31,56,0.513271450727486,0.6909214564465425,0.5248398345217512,949,2395,146.7049560546875,84.93281555175781,-0.21039678770346704
0,420,4500,7,3,91,54,0.3341594230929892,0.576971574123412,0.23823536617978003,1137,2207,108.19209289550781,83.02363586425781,-0.21043996373213592
0,792,3921,2,3,31,37,0.5570754163107785,0.7999408691286969,0.5615656300243254,434,2910,26.66497039794922,19.84027099609375,-0.2104615517464703
0,184,588,7,3,40,197,0.37088218408465307,0.48940721381998653,0.3393021726610894,1299,2045,97.0285415649414,2.343207359313965,-0.21046155174647035
0,2117,5259,2,7,69,56,0.545785112973993,inf,0.554103843938702,1090,2254,88.54499816894531,59.29560852050781,-0.2104831397608048
0,1099,1166,7,4,85,49,0.48155343441801457,0.6975838234863309,0.4909838957664756,1490,1854,8.241405487060547,33.38679122924805,-0.2105047277751393
0,813,4184,2,7,37,32,0.5279712190092003,0.8026747399317051,0.5386173286245107,215,3129,63.01609802246094,10.957883834838867,-0.21054790380380806
0,2253,3892,2,3,65,47,0.5553020992649798,0.7191117675164026,0.5604506254169883,745,2599,57.40523910522461,73.59689331054688,-0.21061266784681143
6,317,5600,5,7,31,47,0.3317440693396864,inf,0.22203761394636734,925,2419,67.72267150878906,190.91558837890625,-0.2106342558611459
0,246,5369,7,4,48,41,0.4838362728068285,0.6939020100873439,0.49343926327807,1166,2178,76.06794738769531,33.98750305175781,-0.21063425586114592
0,4219,6031,3,7,41,36,0.35967383000112646,0.41671787192705234,0.31803564726535305,780,2564,17.077041625976562,136.4289093017578,-0.2106558438754803
0,238,2052,0,5,49,68,0.46454001329154376,0.5848024517684921,0.4703554015676822,1430,1914,32.42852783203125,75.7269287109375,-0.21067743188981475
0,1025,3528,4,7,51,31,0.46375728430596497,0.7198444191840022,0.4692790561531678,978,2366,70.04790496826172,89.94400024414062,-0.21067743188981475
0,721,5583,3,7,44,36,0.3942945457349851,0.3475872377179212,0.37728769619919333,660,2684,31.275745391845703,96.82612609863281,-0.2106774318898148
0,72,5033,5,7,50,83,0.34613831804844575,0.4128041784925454,0.2844407673790612,1050,2294,111.17526245117188,139.84640502929688,-0.2106990199041492
0,5114,5601,7,3,30,38,0.3441214591657069,0.33742159354251605,0.27861608874918864,710,2634,23.95528793334961,185.47708129882812,-0.21072060791848365
4,1002,5727,1,4,2095,66,0.4186004158521289,0.5594793585913989,0.41169169218382107,1606,1738,90.42150115966797,55.224571228027344,-0.21072060791848368
0,2145,5369,2,4,47,41,0.42235758595953277,0.6762524921019598,0.41670593770454734,1178,2166,104.58052825927734,33.98750305175781,-0.2107637839471525
0,970,5037,7,3,131,35,0.3879524065660799,0.3961793735148439,0.3673499813490265,1706,1638,13.427836418151855,145.98484802246094,-0.21076378394715256
6,1970,2834,0,7,56,30,0.4502750219363176,0.7297362525943037,0.4518243247060343,774,2570,118.16532135009766,101.85914611816406,-0.21078537196148694
0,1606,3569,5,6,47,41,0.5660596254441085,0.5196676097774241,0.5675594825163557,1027,2317,127.79467010498047,88.25746154785156,-0.21082854799015582
0,746,5369,5,4,53,41,0.43797190296559124,0.6087541685629632,0.4357705939254384,1148,2196,76.85047912597656,33.98750305175781,-0.21087172401882476
0,3785,6031,3,7,53,36,0.3447092837623617,0.3759586247397166,0.2804167431318829,995,2349,24.005844116210938,136.4289093017578,-0.2109149000474936
0,4200,5763,2,7,46,40,0.4599677220947285,0.716534806821364,0.46439070780108926,862,2482,157.1565399169922,37.615142822265625,-0.21095807607616252
4,1113,1126,1,4,716,87,0.3487281443823723,0.5211125444149164,0.29083191863201174,1520,1824,92.31233978271484,82.31400299072266,-0.2110012521048314
0,852,5025,3,5,33,83,0.45879980668546233,0.5033520998296269,0.4629812245698043,723,2621,8.064168930053711,128.80101013183594,-0.21100125210483145
0,1783,2640,5,6,35,42,0.3628038621156657,0.3606285448575443,0.3243925199596003,1320,2024,53.26493835449219,34.72361755371094,-0.21102284011916583
