grid_id,x,y,n_cells,C_state,I_state,C_margin,I_margin
481,4500.0,600.0,1116,6,4,0.3351289,0.16174528
482,4600.0,600.0,1015,6,6,0.11264852,0.012362778
483,4700.0,600.0,831,0,2,0.017731845,0.07602316
484,4800.0,600.0,741,0,1,0.16718452,0.050687224
485,4900.0,600.0,736,0,6,0.21669385,0.14547245
486,5000.0,600.0,767,0,6,0.37824026,0.31367773
487,5100.0,600.0,837,0,6,0.11975506,0.23408791
488,5200.0,600.0,875,0,0,0.1395084,0.023471683
489,5300.0,600.0,851,0,0,0.13989517,0.10677761
490,5400.0,600.0,791,0,1,0.11129078,0.03734258
491,5500.0,600.0,699,7,1,0.13238695,0.009071827
492,5600.0,600.0,691,0,1,0.53941166,0.046793222
493,5700.0,600.0,748,0,0,0.5729395,0.0607322
494,5800.0,600.0,797,6,4,0.32051513,0.020442754
495,5900.0,600.0,791,0,4,0.45120472,0.11221349
496,6000.0,600.0,604,0,7,0.553009,0.53589624
497,6100.0,600.0,422,0,4,0.003961891,0.07816014
498,6200.0,600.0,363,0,1,0.49502125,0.6757548
499,6300.0,600.0,313,2,1,0.4290197,0.68607527
500,6400.0,600.0,200,0,7,0.36581972,0.39174885
501,6500.0,600.0,125,0,7,0.96877646,1.0
502,6600.0,600.0,139,0,7,0.8206345,0.4084288
503,6700.0,600.0,203,1,5,0.111596495,0.13477653
504,6800.0,600.0,205,1,5,0.61038846,0.036839843
505,6900.0,600.0,181,7,5,0.036405236,0.1758579
506,7000.0,600.0,131,0,7,0.9980569,0.4913142
507,7100.0,600.0,137,0,7,0.9999973,0.35981727
508,7200.0,600.0,200,0,7,0.4640832,0.022181123
509,7300.0,600.0,247,0,2,0.31734627,0.17032582
510,7400.0,600.0,236,0,2,0.7758435,0.24848565
511,7500.0,600.0,157,0,4,0.37198782,0.20149527
512,7600.0,600.0,96,0,7,0.9255889,0.67809665
513,0.0,700.0,360,1,5,0.6986319,0.86027336
514,100.0,700.0,614,1,5,0.8844215,0.8743221
515,200.0,700.0,860,1,5,0.02389741,0.304692
516,300.0,700.0,951,6,5,0.03877738,0.13421056
517,400.0,700.0,1018,5,1,0.093627006,0.03395179
518,500.0,700.0,1051,1,1,0.30296713,0.03639996
519,600.0,700.0,1083,5,1,0.06820452,0.019974053
520,700.0,700.0,1050,5,1,0.2932564,0.10579243
521,800.0,700.0,1035,5,1,0.6052115,0.23702863
522,900.0,700.0,1005,5,1,0.89328796,0.7169886
523,1000.0,700.0,958,5,5,0.3786105,0.19519958
524,1100.0,700.0,865,1,5,0.19700193,0.2815212
525,1200.0,700.0,843,5,1,0.18557334,0.028348982
526,1300.0,700.0,693,5,1,0.17498735,0.11728798
527,1400.0,700.0,549,0,6,0.37669623,0.17855643
528,1500.0,700.0,448,1,5,0.61220336,0.11193833
529,1600.0,700.0,526,3,2,0.1744473,0.08441177
530,1700.0,700.0,644,1,2,0.7285419,0.33817294
531,1800.0,700.0,689,1,5,0.27573514,0.13473961
532,1900.0,700.0,720,1,5,1.0,1.0
533,2000.0,700.0,716,1,5,0.89745027,0.5806469
534,2100.0,700.0,758,1,5,0.46736288,0.31259352
535,2200.0,700.0,746,1,5,0.8315113,0.37384415
536,2300.0,700.0,723,1,5,0.99596465,0.9595171
537,2400.0,700.0,712,1,5,0.95049167,0.6815911
538,2500.0,700.0,713,1,5,0.3844716,0.21467558
539,2600.0,700.0,680,1,5,0.088737994,0.2764572
540,2700.0,700.0,673,1,5,0.54320604,0.32400873
541,2800.0,700.0,672,1,5,0.42065376,0.6018685
542,2900.0,700.0,594,1,5,1.0,0.29008278
543,3000.0,700.0,450,1,5,0.9508627,0.84582895
544,3100.0,700.0,295,0,5,0.74704427,0.054865956
545,3200.0,700.0,187,0,2,0.65825784,0.01402539
546,3300.0,700.0,174,0,0,0.2912458,0.006728053
547,3400.0,700.0,176,0,0,0.44999832,0.20680526
548,3500.0,700.0,157,0,2,0.45896298,0.37640023
549,3600.0,700.0,146,0,2,0.9642684,0.32885644
550,3700.0,700.0,110,0,7,0.8660506,0.24942718
551,3800.0,700.0,85,0,7,0.9999956,0.78951395
552,3900.0,700.0,79,0,7,0.97169083,0.88658667
553,4000.0,700.0,102,0,7,0.6495196,0.78136945
554,4100.0,700.0,208,6,7,0.07334256,0.9007523
555,4200.0,700.0,409,0,7,0.6803913,0.11930299
556,4300.0,700.0,588,0,2,0.37117246,0.12973365
557,4400.0,700.0,714,6,6,0.15461883,0.23309445
558,4500.0,700.0,727,7,4,0.100049734,0.12178245
559,4600.0,700.0,682,6,0,0.06667292,0.11685817
560,4700.0,700.0,542,0,2,0.90983164,0.26606208
561,4800.0,700.0,460,0,2,0.49958786,0.20122296
562,4900.0,700.0,488,0,4,0.40815687,0.17500716
563,5000.0,700.0,588,6,4,0.019756347,0.29630917
564,5100.0,700.0,750,0,1,0.36754024,0.12077391
565,5200.0,700.0,761,5,1,0.7865782,0.2996829
566,5300.0,700.0,761,7,6,0.114631206,0.0153490305
567,5400.0,700.0,714,7,0,0.24406439,0.06369054
568,5500.0,700.0,603,0,6,0.30715284,0.13322383
569,5600.0,700.0,544,0,1,0.3400001,0.15273324
570,5700.0,700.0,491,0,7,0.488188,0.20629439
571,5800.0,700.0,548,0,0,0.4311712,0.32639515
572,5900.0,700.0,564,0,1,0.47883892,0.033557266
573,6000.0,700.0,483,5,1,0.34481844,0.31165963
574,6100.0,700.0,479,3,1,0.36180055,0.2292143
575,6200.0,700.0,444,5,1,0.18151647,0.31906113
576,6300.0,700.0,341,0,1,0.5958704,0.1871647
577,6400.0,700.0,244,0,7,0.9862418,1.0
578,6500.0,700.0,138,3,7,0.30565384,0.7545087
579,6600.0,700.0,138,0,7,0.95506215,1.0
580,6700.0,700.0,174,0,7,0.9999759,1.0
581,6800.0,700.0,194,0,7,0.77597755,0.31382015
582,6900.0,700.0,150,0,7,0.9034015,0.66886806
583,7000.0,700.0,150,0,7,0.46725982,1.0
584,7100.0,700.0,258,0,7,0.97733116,1.0
585,7200.0,700.0,339,0,0,0.87250054,0.03848484
586,7300.0,700.0,444,0,4,0.63389796,0.026970431
587,7400.0,700.0,397,0,7,0.79249513,0.2870235
588,7500.0,700.0,264,0,4,0.6744046,0.066729635
589,7600.0,700.0,133,0,7,0.85599244,0.7916469
590,0.0,800.0,354,3,5,0.117794365,0.070014626
591,100.0,800.0,620,1,2,0.20027372,0.17738101
592,200.0,800.0,864,1,5,0.8685315,0.47959414
593,300.0,800.0,910,7,5,0.15760234,0.3233558
594,400.0,800.0,1030,2,1,0.13742036,0.17924997
595,500.0,800.0,1157,2,1,0.043967813,0.041830033
596,600.0,800.0,1197,5,1,0.77925515,0.2800762
597,700.0,800.0,1206,5,5,0.64152265,0.059280723
598,800.0,800.0,1093,2,5,0.088321775,0.1495296
599,900.0,800.0,944,2,1,0.08244121,0.002439499
600,1000.0,800.0,926,5,5,0.49926847,0.2084381
601,1100.0,800.0,904,5,5,0.3715724,0.059425652
602,1200.0,800.0,792,1,5,0.43496373,0.05384162
603,1300.0,800.0,651,0,2,0.32991138,0.07330535
604,1400.0,800.0,528,0,5,0.37500298,0.012967646
605,1500.0,800.0,470,0,5,0.007242799,0.7623818
606,1600.0,800.0,530,1,5,0.90721583,0.074005306
607,1700.0,800.0,593,1,5,0.6299608,0.22052658
608,1800.0,800.0,647,1,5,0.9351045,0.0732733
609,1900.0,800.0,685,1,2,0.7976033,0.09922129
610,2000.0,800.0,705,1,5,0.7922828,0.68979704
611,2100.0,800.0,726,1,5,0.4310048,0.22807536
612,2200.0,800.0,722,1,5,0.9612238,0.5878846
613,2300.0,800.0,716,1,5,0.70319074,0.717009
614,2400.0,800.0,694,1,5,0.74053377,0.4533457
615,2500.0,800.0,698,1,2,0.90852165,0.048947662
616,2600.0,800.0,689,1,5,0.981658,0.5984944
617,2700.0,800.0,683,1,5,0.53334826,0.20152241
618,2800.0,800.0,683,1,5,0.56854093,0.43438682
619,2900.0,800.0,633,1,5,0.8739089,1.0
620,3000.0,800.0,539,1,5,0.34359702,0.24445933
621,3100.0,800.0,470,0,5,0.6162058,0.10092464
622,3200.0,800.0,378,0,5,0.19537354,0.18203622
623,3300.0,800.0,302,0,6,0.36469737,0.0013912618
624,3400.0,800.0,286,0,7,0.42295033,0.028046966
625,3500.0,800.0,219,3,2,0.2076981,0.087368876
626,3600.0,800.0,221,3,0,0.31489342,0.152935
627,3700.0,800.0,224,0,2,0.21952394,0.14240131
628,3800.0,800.0,163,0,2,0.9722246,0.1656403
629,3900.0,800.0,93,0,7,0.6399421,0.08506405
630,4000.0,800.0,57,7,0,0.9133961,0.62091494
631,4100.0,800.0,63,0,7,0.9999955,0.9864481
632,4200.0,800.0,127,0,7,0.7398455,0.8965118
633,4300.0,800.0,250,0,5,0.98653346,0.19108218
634,4400.0,800.0,306,0,7,0.659112,0.73630106
635,4500.0,800.0,324,0,7,0.98604167,0.38705617
636,4600.0,800.0,275,0,7,0.8538015,0.15039364
637,4700.0,800.0,191,0,7,0.876545,0.12762797
638,4800.0,800.0,201,0,7,0.51327133,0.6999649
639,4900.0,800.0,324,6,0,0.003981024,0.38968205
640,5000.0,800.0,478,0,0,0.48435724,0.13945407
641,5100.0,800.0,622,0,6,0.09019598,0.071770996
642,5200.0,800.0,668,0,1,0.18210632,0.2899093
643,5300.0,800.0,743,0,6,0.08681512,0.18219829
644,5400.0,800.0,689,0,7,0.67004263,0.08863291
645,5500.0,800.0,636,0,0,0.48270464,0.0029696524
646,5600.0,800.0,514,0,0,0.1719051,0.012159884
647,5700.0,800.0,409,0,0,0.11258125,0.008495599
648,5800.0,800.0,403,0,4,0.34756017,0.3057177
649,5900.0,800.0,454,5,1,0.32338935,0.194722
650,6000.0,800.0,464,5,1,0.99980545,1.0
651,6100.0,800.0,491,5,1,0.20843327,0.3338124
652,6200.0,800.0,459,3,1,0.24115042,0.24487697
653,6300.0,800.0,331,0,7,0.17934394,0.30452168
654,6400.0,800.0,214,0,7,0.9374246,1.0
655,6500.0,800.0,152,0,7,0.85346717,0.21589139
656,6600.0,800.0,144,0,2,0.869822,0.040376335
657,6700.0,800.0,147,0,7,0.97589576,0.87878174
658,6800.0,800.0,112,0,2,0.6610836,0.54048777
659,6900.0,800.0,109,0,7,0.9868226,0.48934838
660,7000.0,800.0,214,7,7,0.08416492,0.81972045
661,7100.0,800.0,391,6,6,0.054400235,0.07895574
662,7200.0,800.0,541,0,6,0.06021878,0.04897383
663,7300.0,800.0,619,0,7,0.05761671,0.17227146
664,7400.0,800.0,536,0,4,0.10722527,0.1792362
665,7500.0,800.0,351,0,7,0.33183217,0.08643311
666,7600.0,800.0,166,0,7,0.99468917,1.0
667,0.0,900.0,422,0,6,0.06772885,0.234191
668,100.0,900.0,679,0,6,0.52703476,0.010738224
669,200.0,900.0,914,1,6,0.040089786,0.019674331
670,300.0,900.0,844,1,6,0.14099991,0.062928975
671,400.0,900.0,964,6,0,0.09055209,0.3478567
672,500.0,900.0,1125,5,2,0.52963406,0.09113619
673,600.0,900.0,1344,5,1,0.56628704,0.28441268
674,700.0,900.0,1390,5,1,0.33925813,0.14035934
675,800.0,900.0,1285,5,5,0.6650383,0.12565243
676,900.0,900.0,1016,5,5,0.018094078,0.17546237
677,1000.0,900.0,890,0,6,0.22727828,0.072503895
678,1100.0,900.0,822,1,1,0.16064161,0.087776065
679,1200.0,900.0,722,5,1,0.059175134,0.4436632
680,1300.0,900.0,608,0,5,0.34712654,0.10555881
681,1400.0,900.0,542,1,5,0.33311924,0.09411359
682,1500.0,900.0,529,0,5,0.24594906,0.34006077
683,1600.0,900.0,541,1,5,0.3759107,0.52309984
684,1700.0,900.0,615,1,5,0.24269691,0.08988041
685,1800.0,900.0,649,1,7,0.10771698,0.074929595
686,1900.0,900.0,661,1,5,0.85764325,0.4155671
687,2000.0,900.0,676,1,5,0.8270139,0.34210342
688,2100.0,900.0,681,1,5,0.93572176,0.47729445
689,2200.0,900.0,704,1,5,0.91819,0.2799523
690,2300.0,900.0,704,1,5,0.82820296,0.3958047
691,2400.0,900.0,701,1,2,0.85082674,0.26781642
692,2500.0,900.0,712,1,2,0.78673947,0.3999163
693,2600.0,900.0,719,1,5,0.9728347,0.3544496
694,2700.0,900.0,702,1,5,0.7099219,0.34454188
695,2800.0,900.0,702,1,5,0.8769249,0.21118689
696,2900.0,900.0,733,3,2,0.10448912,0.054219604
697,3000.0,900.0,668,1,7,0.6421143,0.013603225
698,3100.0,900.0,630,1,5,0.8917433,0.33465648
699,3200.0,900.0,586,1,5,0.58027446,0.49012747
700,3300.0,900.0,516,1,2,0.5232885,0.34537122
701,3400.0,900.0,438,0,2,0.930204,0.35323244
702,3500.0,900.0,407,0,0,0.7469802,0.09309405
703,3600.0,900.0,365,0,2,0.7561961,0.008135855
704,3700.0,900.0,307,3,5,0.02842319,0.010516405
705,3800.0,900.0,227,1,2,0.06147313,0.06488228
706,3900.0,900.0,145,0,7,0.6234532,0.08070853
707,4000.0,900.0,61,0,7,0.99999404,0.18892324
708,4100.0,900.0,53,0,7,0.99999535,1.0
709,4200.0,900.0,62,0,7,0.97337997,0.8737029
710,4300.0,900.0,58,0,5,0.1412152,0.8961561
711,4400.0,900.0,86,7,7,0.40672782,0.56384945
712,4500.0,900.0,103,0,7,0.748027,0.80510724
713,4600.0,900.0,104,0,7,0.35852864,0.77978486
714,4700.0,900.0,109,0,7,0.74800706,0.6303648
715,4800.0,900.0,135,0,7,0.9881114,0.5270682
716,4900.0,900.0,220,0,7,0.9999746,0.9939215
717,5000.0,900.0,336,0,6,0.47455195,0.20048456
718,5100.0,900.0,481,0,6,0.5791385,0.3095835
719,5200.0,900.0,655,0,0,0.6417478,0.09258515
720,5300.0,900.0,706,2,1,0.033002317,0.3739002
721,5400.0,900.0,730,5,1,0.973735,0.78477824
722,5500.0,900.0,685,5,1,0.9992217,0.83298343
723,5600.0,900.0,565,2,1,0.16463539,0.34452474
724,5700.0,900.0,409,0,7,0.41751048,0.12512013
725,5800.0,900.0,402,0,7,0.15774629,0.28288755
726,5900.0,900.0,424,3,7,0.02362582,0.018817842
727,6000.0,900.0,484,2,1,0.28340852,0.29482365
728,6100.0,900.0,439,5,1,0.016802996,0.58157396
729,6200.0,900.0,326,0,1,0.7849014,0.32300463
730,6300.0,900.0,230,0,7,0.545231,0.113544434
731,6400.0,900.0,182,0,7,0.8724906,0.065692276
732,6500.0,900.0,196,0,2,0.34909534,0.0153443515
733,6600.0,900.0,243,0,0,0.029942453,0.19221991
734,6700.0,900.0,247,0,7,0.96794236,0.94095767
735,6800.0,900.0,139,0,7,0.9836991,0.64682597
736,6900.0,900.0,146,0,7,0.9966265,1.0
737,7000.0,900.0,313,0,7,0.93846273,0.0069917142
738,7100.0,900.0,533,0,6,0.48018467,0.06822285
739,7200.0,900.0,647,4,3,0.01266183,0.5170889
740,7300.0,900.0,727,0,3,0.2255059,0.075481385
741,7400.0,900.0,552,6,4,0.07935855,0.011795282
742,7500.0,900.0,334,0,6,0.5526292,0.060322165
743,7600.0,900.0,168,0,0,0.8517415,0.3592049
744,0.0,1000.0,456,6,6,0.50558263,0.07534382
745,100.0,1000.0,715,0,0,0.04211849,0.15377828
746,200.0,1000.0,919,0,0,0.04613453,0.19239162
747,300.0,1000.0,854,7,0,0.0396066,0.13942006
748,400.0,1000.0,842,0,6,0.04314646,0.06632981
749,500.0,1000.0,1008,5,1,0.32130075,0.04506296
750,600.0,1000.0,1281,5,1,0.36745012,0.16952825
751,700.0,1000.0,1319,6,3,0.262458,0.21455523
752,800.0,1000.0,1246,5,1,0.35637295,0.12282607
753,900.0,1000.0,1063,5,5,0.0759176,0.29187715
754,1000.0,1000.0,814,5,5,0.06802595,0.103642195
755,1100.0,1000.0,748,0,5,0.3386346,0.15888953
756,1200.0,1000.0,666,0,2,0.19823673,0.053812742
757,1300.0,1000.0,618,0,0,0.20677371,0.19556218
758,1400.0,1000.0,558,1,5,1.0,1.0
759,1500.0,1000.0,556,1,5,0.7179582,0.46120423
760,1600.0,1000.0,583,1,5,0.98665774,0.5648173
761,1700.0,1000.0,640,3,5,0.054756463,0.32511067
762,1800.0,1000.0,666,1,5,0.64703214,0.05226761
763,1900.0,1000.0,678,1,5,0.20809388,0.25204974
764,2000.0,1000.0,691,1,5,0.48623937,0.39957947
765,2100.0,1000.0,693,1,5,0.60209733,0.1316562
766,2200.0,1000.0,706,0,5,0.074578404,0.304667
767,2300.0,1000.0,734,1,2,0.725845,0.053729266
768,2400.0,1000.0,724,1,2,0.88637537,0.16934851
769,2500.0,1000.0,737,1,5,0.7966895,0.27502346
770,2600.0,1000.0,715,1,5,0.98983055,0.21276066
771,2700.0,1000.0,729,1,5,0.07649088,0.2199004
772,2800.0,1000.0,747,1,5,0.99054724,1.0
773,2900.0,1000.0,747,1,5,0.7731028,0.45541927
774,3000.0,1000.0,794,1,5,0.8662398,0.52877724
775,3100.0,1000.0,781,1,5,0.62745893,1.0
776,3200.0,1000.0,772,1,5,0.7236568,0.5533455
777,3300.0,1000.0,698,1,5,0.44972503,0.19579056
778,3400.0,1000.0,616,1,5,0.9351722,0.26983303
779,3500.0,1000.0,571,0,5,0.23248342,0.2659695
780,3600.0,1000.0,551,1,2,0.7948936,0.071317166
781,3700.0,1000.0,437,1,5,0.8082777,0.12788436
782,3800.0,1000.0,272,1,5,1.0,0.8986003
783,3900.0,1000.0,155,0,7,0.06642422,0.4513361
784,4000.0,1000.0,74,0,7,0.99999475,0.9533586
785,4100.0,1000.0,49,7,7,0.8784584,0.6989817
786,4200.0,1000.0,45,0,7,0.9999949,0.28966808
787,4300.0,1000.0,50,0,7,0.99083745,0.31286207
788,4400.0,1000.0,61,0,7,0.9999724,0.9769047
789,4500.0,1000.0,63,0,7,0.9999895,1.0
790,4600.0,1000.0,78,0,7,0.78938246,0.9440361
791,4700.0,1000.0,109,0,7,0.28566027,0.081248045
792,4800.0,1000.0,142,0,7,0.44102526,0.80992794
793,4900.0,1000.0,209,0,7,0.99997956,0.94498783
794,5000.0,1000.0,327,0,7,0.8227442,0.30609563
795,5100.0,1000.0,486,7,1,0.08059165,0.050347596
796,5200.0,1000.0,645,2,1,0.13824525,0.2803958
797,5300.0,1000.0,743,3,1,0.16669512,0.14590025
798,5400.0,1000.0,779,5,1,0.97288215,0.76979643
799,5500.0,1000.0,713,5,1,0.9893917,0.8228762
800,5600.0,1000.0,538,5,1,0.7506398,0.6710711
801,5700.0,1000.0,394,0,7,0.8956766,0.36262453
802,5800.0,1000.0,340,0,7,0.6308532,0.6594138
803,5900.0,1000.0,321,6,7,0.34115934,0.020375907
804,6000.0,1000.0,345,3,6,0.088725835,0.07992715
805,6100.0,1000.0,320,0,7,0.84372115,0.92433435
806,6200.0,1000.0,210,0,7,0.98904335,0.44958648
807,6300.0,1000.0,149,0,7,0.3972496,0.5072588
808,6400.0,1000.0,187,0,7,0.98052895,1.0
809,6500.0,1000.0,343,0,7,0.5755902,0.18264261
810,6600.0,1000.0,370,7,4,0.042805016,0.0024440885
811,6700.0,1000.0,347,0,3,0.3330835,0.26011863
812,6800.0,1000.0,260,0,7,0.99821967,1.0
813,6900.0,1000.0,288,0,7,0.8655018,1.0
814,7000.0,1000.0,439,0,7,0.81533134,0.14253092
815,7100.0,1000.0,602,0,3,0.107663944,0.20723803
816,7200.0,1000.0,638,7,3,0.060320765,0.35545248
817,7300.0,1000.0,638,7,3,0.11520876,0.022685796
818,7400.0,1000.0,559,0,6,0.05790472,0.1642627
819,7500.0,1000.0,379,0,6,0.39546746,0.10104549
820,7600.0,1000.0,181,7,7,0.22807321,0.51493114
821,0.0,1100.0,477,2,1,0.26169804,0.18333969
822,100.0,1100.0,763,0,1,0.085202664,0.0049206614
823,200.0,1100.0,908,7,0,0.15689972,0.14301385
824,300.0,1100.0,798,6,6,0.27993402,0.00037768483
825,400.0,1100.0,740,7,6,0.04636669,0.08924624
826,500.0,1100.0,844,3,6,0.6532216,0.037924558
827,600.0,1100.0,1126,5,1,0.38142943,0.15266213
828,700.0,1100.0,1197,5,1,0.93713206,0.5226125
829,800.0,1100.0,1155,5,1,0.6376613,0.449157
830,900.0,1100.0,920,1,5,0.1283991,0.39097685
831,1000.0,1100.0,725,1,5,0.03380069,0.20021376
832,1100.0,1100.0,673,1,2,0.30424038,0.033119947
833,1200.0,1100.0,616,1,5,1.0,0.6672442
834,1300.0,1100.0,603,1,2,0.5978298,0.20971364
835,1400.0,1100.0,621,1,5,0.825129,0.4633053
836,1500.0,1100.0,635,1,5,0.72152966,0.11199081
837,1600.0,1100.0,661,1,5,0.79560244,0.21857288
838,1700.0,1100.0,687,1,2,0.53559136,0.058311403
839,1800.0,1100.0,710,1,5,0.18491408,0.245729
840,1900.0,1100.0,724,1,5,0.8324142,0.24754569
841,2000.0,1100.0,716,1,5,0.9233491,0.46223116
842,2100.0,1100.0,688,1,5,0.69686365,0.26074347
843,2200.0,1100.0,709,1,5,0.8958261,0.082072824
844,2300.0,1100.0,733,1,5,0.84583056,0.21329114
845,2400.0,1100.0,756,1,5,0.8640001,0.37873456
846,2500.0,1100.0,758,1,5,0.5189589,0.6774794
847,2600.0,1100.0,731,1,5,0.92097014,0.9124396
848,2700.0,1100.0,739,1,5,0.8669168,0.28781205
849,2800.0,1100.0,783,1,5,0.99731094,0.5678797
850,2900.0,1100.0,814,1,5,0.78020644,0.3074899
851,3000.0,1100.0,856,1,5,0.5409125,0.00385499
852,3100.0,1100.0,895,1,5,1.0,0.60472155
853,3200.0,1100.0,869,1,5,0.77032524,0.0044422746
854,3300.0,1100.0,851,1,5,0.8971215,0.1730007
855,3400.0,1100.0,787,1,5,0.735372,0.07714391
856,3500.0,1100.0,766,1,2,0.59062475,0.39159724
857,3600.0,1100.0,700,1,2,0.79669297,0.12489933
858,3700.0,1100.0,598,1,5,0.6949735,0.40374202
859,3800.0,1100.0,355,0,7,0.96422726,0.27823344
860,3900.0,1100.0,136,6,5,0.7061175,0.19174871
861,4000.0,1100.0,57,0,7,0.95524037,0.96456873
862,4100.0,1100.0,52,0,7,0.8601654,0.91177624
863,4200.0,1100.0,57,0,7,0.53039634,0.7157902
864,4300.0,1100.0,54,0,7,0.99999535,1.0
865,4400.0,1100.0,53,6,0,0.042351574,0.16727832
866,4500.0,1100.0,58,0,7,0.89847183,1.0
867,4600.0,1100.0,74,0,7,0.99999535,0.80533034
868,4700.0,1100.0,118,0,0,0.5740717,0.1257608
869,4800.0,1100.0,149,0,2,0.2778826,0.40656388
870,4900.0,1100.0,222,0,0,0.959823,0.05595076
871,5000.0,1100.0,374,0,7,0.69609815,0.43521923
872,5100.0,1100.0,556,5,1,0.0851154,0.2559266
873,5200.0,1100.0,814,5,1,0.9268987,0.5994161
874,5300.0,1100.0,946,5,1,0.66410965,0.16340366
875,5400.0,1100.0,887,5,1,0.07671118,0.071409136
876,5500.0,1100.0,721,0,1,0.014699042,0.16376346
877,5600.0,1100.0,540,0,1,0.3144002,0.112981945
878,5700.0,1100.0,374,0,7,0.348197,0.1276722
879,5800.0,1100.0,322,5,7,0.024858445,0.27222005
880,5900.0,1100.0,277,0,7,0.26506418,0.09482598
881,6000.0,1100.0,250,0,7,0.8742403,1.0
882,6100.0,1100.0,183,0,7,0.9999985,1.0
883,6200.0,1100.0,107,0,7,0.69425666,0.9445952
884,6300.0,1100.0,106,0,7,0.9999965,1.0
885,6400.0,1100.0,206,0,7,0.41008866,0.4792346
886,6500.0,1100.0,378,0,3,0.079233944,0.22357619
887,6600.0,1100.0,450,4,3,0.63053346,0.17100313
888,6700.0,1100.0,472,4,3,0.017656654,0.12676638
889,6800.0,1100.0,390,0,7,0.364743,0.061704963
890,6900.0,1100.0,414,0,7,0.37735504,0.19980876
891,7000.0,1100.0,544,4,3,0.57294166,0.16558744
892,7100.0,1100.0,676,4,3,0.56920636,0.32106513
893,7200.0,1100.0,648,4,3,0.4597469,0.03869015
894,7300.0,1100.0,615,0,7,0.659847,0.14122787
895,7400.0,1100.0,517,0,3,0.038099676,0.041321844
896,7500.0,1100.0,365,4,3,0.54671544,0.22090283
897,7600.0,1100.0,183,4,3,0.41174072,1.0
898,0.0,1200.0,446,5,1,0.8823494,1.0
899,100.0,1200.0,782,2,1,0.064583,0.6494776
900,200.0,1200.0,847,6,0,0.1439187,0.05330509
901,300.0,1200.0,809,1,6,0.5179692,0.12978545
902,400.0,1200.0,734,3,0,0.22403991,0.04332088
903,500.0,1200.0,702,3,4,0.11323789,0.02627188
904,600.0,1200.0,842,3,6,0.281644,0.025814414
905,700.0,1200.0,978,5,1,0.58719075,0.9665344
906,800.0,1200.0,941,5,1,0.89302504,0.8218157
907,900.0,1200.0,781,5,1,0.421414,0.08630265
908,1000.0,1200.0,673,0,5,0.19775602,0.07179722
909,1100.0,1200.0,635,1,7,0.053962708,0.028486669
910,1200.0,1200.0,632,1,5,0.10856521,0.17657256
911,1300.0,1200.0,626,1,5,0.9559167,0.46404845
912,1400.0,1200.0,639,1,0,0.06365964,0.14795947
913,1500.0,1200.0,620,1,2,0.72675717,0.26220727
914,1600.0,1200.0,649,1,5,0.4770248,0.26854768
915,1700.0,1200.0,716,1,2,0.49862537,0.039341092
916,1800.0,1200.0,750,1,5,0.45338255,0.28817862
917,1900.0,1200.0,756,1,5,0.7472577,0.34910277
918,2000.0,1200.0,755,1,5,1.0,1.0
919,2100.0,1200.0,717,1,5,0.73210466,0.7718172
920,2200.0,1200.0,710,1,5,0.7728058,0.2523532
921,2300.0,1200.0,710,1,5,0.7615343,0.5103028
922,2400.0,1200.0,754,1,5,0.28015122,0.053507388
923,2500.0,1200.0,739,1,5,0.0534541,0.103161424
924,2600.0,1200.0,753,1,2,0.7300889,0.03866291
925,2700.0,1200.0,765,1,5,0.39916807,0.21706769
926,2800.0,1200.0,761,1,5,0.96145046,0.54598284
927,2900.0,1200.0,790,1,5,1.0,0.7838151
928,3000.0,1200.0,840,1,5,1.0,1.0
929,3100.0,1200.0,840,1,5,0.77514106,0.8504915
930,3200.0,1200.0,896,1,5,0.8232415,0.4592779
931,3300.0,1200.0,858,1,5,0.5183078,0.40829232
932,3400.0,1200.0,878,1,5,0.7251191,0.7054647
933,3500.0,1200.0,879,1,5,0.8516463,0.72550476
934,3600.0,1200.0,787,1,5,1.0,0.64793384
935,3700.0,1200.0,592,1,5,0.6661175,0.54752946
936,3800.0,1200.0,361,0,7,0.7929298,0.22219855
937,3900.0,1200.0,154,0,7,0.9999951,0.9783766
938,4000.0,1200.0,60,0,7,0.20823622,0.856125
939,4100.0,1200.0,52,0,7,0.9919862,0.8737189
940,4200.0,1200.0,50,0,7,0.55465066,0.76914704
941,4300.0,1200.0,71,0,7,0.8740623,0.16283652
942,4400.0,1200.0,67,7,0,0.9115272,0.2798946
943,4500.0,1200.0,50,0,0,0.95098525,0.15929735
944,4600.0,1200.0,74,0,7,0.9999936,0.6926878
945,4700.0,1200.0,129,7,7,0.5036197,0.38717416
946,4800.0,1200.0,151,0,0,0.098970026,0.13867322
947,4900.0,1200.0,236,0,0,0.7249559,0.03070566
948,5000.0,1200.0,395,3,1,0.22024576,0.42516232
949,5100.0,1200.0,692,5,1,0.8013729,0.7712582
950,5200.0,1200.0,967,5,1,0.99412036,0.49062058
951,5300.0,1200.0,1026,5,1,0.8698616,0.25911617
952,5400.0,1200.0,934,5,1,0.82182044,0.5767367
953,5500.0,1200.0,693,7,1,0.14465034,0.14077672
954,5600.0,1200.0,497,0,7,0.3935907,0.61233485
955,5700.0,1200.0,336,0,7,0.383461,0.34113732
956,5800.0,1200.0,252,0,7,0.77699023,0.12893367
957,5900.0,1200.0,207,0,2,0.23213568,0.16268408
958,6000.0,1200.0,164,0,7,0.60551333,0.7235544
