cell_id,x,y,cell_type,C_state,I_state,joint_id
531,15.150492,206.9171,Invasive_Tumor,1,6,15
532,5.2258587,210.18321,Invasive_Tumor,1,0,9
533,12.052067,215.95709,Invasive_Tumor,1,0,9
534,28.01346,220.14896,Stromal,1,0,9
535,20.23462,219.66353,Invasive_Tumor,1,0,9
536,4.9284196,224.09816,Unlabeled,1,0,9
537,14.017555,223.01875,Prolif_Invasive_Tumor,1,0,9
538,23.830761,227.95879,Macrophages_1,1,0,9
539,15.599451,232.23692,Stromal,1,0,9
540,5.261508,235.66881,Endothelial,1,0,9
541,29.988249,253.55807,Invasive_Tumor,1,0,9
542,13.782123,260.67834,Invasive_Tumor,1,0,9
543,19.75084,255.10065,Invasive_Tumor,1,0,9
544,5.657411,254.51007,Invasive_Tumor,1,0,9
545,15.60049,248.23557,Prolif_Invasive_Tumor,1,0,9
546,25.600445,238.18265,Macrophages_1,1,0,9
547,11.684974,243.0438,Macrophages_1,1,0,9
548,27.128908,265.05496,Invasive_Tumor,1,0,9
549,17.194271,265.17102,Invasive_Tumor,1,0,9
550,5.546847,264.93994,Unlabeled,1,0,9
551,21.040342,272.70724,Invasive_Tumor,1,0,9
552,6.7839227,274.08813,Invasive_Tumor,1,0,9
553,18.293428,279.7238,Invasive_Tumor,1,0,9
554,5.8519764,284.8852,Invasive_Tumor,1,0,9
555,26.873709,282.105,Invasive_Tumor,1,0,9
556,14.477174,290.47333,Invasive_Tumor,1,0,9
557,28.20459,293.0578,Stromal,1,0,9
558,27.219452,303.96954,Macrophages_1,1,0,9
559,9.975761,303.94037,Endothelial,1,0,9
560,10.714972,313.6244,Invasive_Tumor,1,0,9
561,28.923613,317.30728,Invasive_Tumor,1,0,9
562,6.77683,320.4465,Invasive_Tumor,1,0,9
563,19.490267,322.38535,Invasive_Tumor,1,0,9
564,23.884106,326.94275,Invasive_Tumor,1,0,9
565,9.531846,328.17908,Prolif_Invasive_Tumor,1,0,9
566,25.918888,330.41736,Invasive_Tumor,1,0,9
567,28.714584,336.39673,Invasive_Tumor,1,0,9
568,19.40304,337.56552,Invasive_Tumor,1,0,9
569,6.261128,338.4929,Invasive_Tumor,1,0,9
570,323.00092,34.29181,Invasive_Tumor,1,0,9
571,332.8227,26.62711,Invasive_Tumor,1,0,9
572,337.3556,28.714682,Invasive_Tumor,1,0,9
573,346.59744,23.948177,Prolif_Invasive_Tumor,1,0,9
574,359.32626,16.121862,Stromal,0,6,7
575,368.27643,5.4363832,Stromal,0,6,7
576,382.3747,17.366352,Stromal,0,6,7
577,403.21802,19.808622,Endothelial,3,3,28
578,418.5518,9.627029,B_Cells,3,3,28
579,426.5246,22.556717,B_Cells,6,3,52
580,473.6046,15.772756,Unlabeled,7,3,60
581,491.60428,5.195368,DCIS_2,7,3,60
582,495.29236,32.743458,Unlabeled,7,3,60
583,509.09195,11.590604,Stromal,0,3,4
584,531.8678,16.294756,Stromal,0,3,4
585,558.38477,6.503393,Stromal,0,3,4
586,559.7898,25.181355,B_Cells,0,3,4
587,567.8542,17.99725,Stromal,0,3,4
588,581.51416,5.460757,Macrophages_1,0,3,4
589,583.79456,24.242376,Unlabeled,0,3,4
590,599.34076,9.195834,Macrophages_1,0,0,1
591,617.7593,3.2085981,Unlabeled,0,0,1
592,615.8672,13.215965,Stromal,0,0,1
593,617.9315,24.320463,Stromal,0,0,1
594,627.87286,23.513765,Stromal,0,2,3
595,646.86566,26.287214,Myoepi_ACTA2+,2,2,19
596,650.05585,10.171429,Stromal,0,2,3
597,666.6433,16.928988,Macrophages_1,2,2,19
598,674.5512,22.095491,Myoepi_ACTA2+,2,2,19
599,674.32806,3.6796756,Unlabeled,2,2,19
600,679.83496,13.518485,Endothelial,2,2,19
601,677.4519,31.611822,Unlabeled,5,2,43
602,683.3312,26.063206,Unlabeled,5,2,43
603,687.6233,11.161232,Endothelial,2,2,19
604,686.9583,22.48463,Myoepi_ACTA2+,5,2,43
605,696.61176,4.5544715,Stromal,2,2,19
606,693.8808,22.153471,Myoepi_ACTA2+,5,2,43
607,699.9891,25.862354,Invasive_Tumor,5,2,43
608,705.1147,15.136398,Myoepi_ACTA2+,5,2,43
609,708.098,23.569427,DCIS_2,5,2,43
610,711.0384,30.584919,DCIS_2,5,2,43
611,719.20105,7.443318,Macrophages_2,5,7,48
612,721.464,22.40746,DCIS_2,5,2,43
613,733.01556,16.291386,Myoepi_ACTA2+,5,2,43
614,735.032,27.555939,DCIS_2,5,2,43
616,740.7293,9.186141,Stromal,5,2,43
617,742.27936,22.151371,DCIS_2,5,2,43
618,746.3798,18.29756,CD8+_T_Cells,5,2,43
619,750.2091,12.690203,Stromal,5,2,43
620,751.59564,31.002895,Invasive_Tumor,5,2,43
621,755.72144,6.2348294,CD4+_T_Cells,5,2,43
622,753.24994,21.238018,Prolif_Invasive_Tumor,5,2,43
623,760.5105,29.259462,DCIS_2,5,2,43
624,763.45807,19.700214,Myoepi_ACTA2+,5,2,43
625,767.98035,7.377961,Stromal,5,2,43
626,775.7137,16.652384,Myoepi_ACTA2+,5,2,43
627,782.8254,18.847271,Myoepi_ACTA2+,5,2,43
628,792.38837,5.998448,Endothelial,2,2,19
629,791.2879,18.19724,Myoepi_ACTA2+,5,2,43
630,798.4504,29.762812,DCIS_2,5,2,43
631,331.13962,9.962322,Invasive_Tumor,1,0,9
632,321.8924,25.05226,Prolif_Invasive_Tumor,1,0,9
633,428.45474,6.2793207,Macrophages_1,6,3,52
634,437.5432,17.036524,B_Cells,6,3,52
635,316.2261,14.349411,Invasive_Tumor,1,0,9
636,450.58878,14.911154,Unlabeled,7,5,62
638,267.26486,11.773099,Invasive_Tumor,1,0,9
639,290.77924,3.874208,Unlabeled,1,0,9
640,287.02505,13.727949,Invasive_Tumor,1,0,9
641,303.60834,6.6955404,Invasive_Tumor,1,0,9
642,306.86227,27.345442,Macrophages_1,1,0,9
643,225.05144,16.511827,Invasive_Tumor,1,0,9
644,836.9686,1443.2588,CD4+_T_Cells,6,5,54
645,850.5444,1445.1758,CD4+_T_Cells,6,5,54
646,844.8644,1445.8496,CD4+_T_Cells,6,5,54
647,830.53485,1445.1853,CD8+_T_Cells,6,6,55
648,848.5987,1451.5801,CD4+_T_Cells,6,5,54
649,818.4816,1448.9456,Unlabeled,6,6,55
650,841.617,1451.862,CD8+_T_Cells,6,5,54
651,828.63074,1452.6227,CD8+_T_Cells,6,5,54
652,835.8087,1454.356,CD4+_T_Cells,6,5,54
653,823.2367,1456.356,Unlabeled,6,5,54
654,842.7918,1458.4113,CD8+_T_Cells,6,5,54
655,823.10486,1460.8369,CD4+_T_Cells,6,5,54
656,836.1548,1461.3612,CD8+_T_Cells,6,5,54
657,847.17847,1462.5981,CD8+_T_Cells,6,5,54
658,830.3197,1463.1925,CD4+_T_Cells,6,5,54
659,822.99884,1466.9961,Macrophages_1,6,5,54
660,829.3172,1469.8923,CD4+_T_Cells,6,5,54
661,850.5363,1472.0082,Unlabeled,6,3,52
662,841.93805,1468.9307,CD4+_T_Cells,6,5,54
663,837.2065,1472.3265,CD4+_T_Cells,6,5,54
664,821.2837,1472.4635,CD4+_T_Cells,6,5,54
665,831.01807,1475.0127,Stromal_&_T_Cell_Hybrid,6,5,54
666,845.1301,1480.4523,CD8+_T_Cells,6,3,52
667,824.5991,1478.7571,Stromal,6,5,54
668,817.02673,1486.5873,Stromal,6,5,54
669,832.26135,1485.4744,CD4+_T_Cells,6,5,54
670,841.8573,1495.3932,CD4+_T_Cells,6,3,52
671,827.76447,1493.8987,CD8+_T_Cells,6,5,54
672,822.23865,1497.8293,CD4+_T_Cells,6,5,54
673,831.0011,1503.0974,CD4+_T_Cells,6,5,54
674,838.25714,1512.8633,Unlabeled,6,7,56
675,841.4407,1524.2355,CD8+_T_Cells,6,7,56
676,852.701,1518.7211,Macrophages_1,6,5,54
677,830.5669,1521.7743,CD4+_T_Cells,6,7,56
678,822.60474,1528.2572,Endothelial,6,7,56
679,837.0412,1540.7048,Unlabeled,3,7,32
680,823.7548,1544.6576,Macrophages_1,3,7,32
681,846.3597,1549.2401,Unlabeled,3,7,32
682,819.9336,1561.3849,Stromal,0,7,8
683,845.2281,1562.7396,Stromal,3,5,30
684,832.6207,1569.2269,Endothelial,3,7,32
685,833.0341,1581.2372,Endothelial,0,5,6
686,820.1264,1585.3418,CD4+_T_Cells,0,5,6
687,822.2213,1592.4459,Perivascular-Like,0,5,6
688,838.67084,1589.0624,B_Cells,0,5,6
689,845.57275,1586.1547,CD8+_T_Cells,0,5,6
690,829.97485,1593.6886,Endothelial,0,5,6
691,847.63556,1594.7095,CD8+_T_Cells,0,5,6
692,843.01135,1602.6353,Stromal,0,5,6
693,822.28625,1601.7958,Macrophages_1,0,5,6
694,820.9388,1610.9569,Stromal,0,5,6
695,843.8328,1613.1682,Stromal,0,5,6
696,830.0459,1621.4087,Stromal,0,5,6
697,843.20276,1629.4412,Endothelial,0,6,7
698,847.59534,1642.566,Stromal,0,6,7
699,829.693,1642.335,CD8+_T_Cells,0,6,7
700,841.4955,1655.3326,Stromal,0,6,7
701,13.02692,1379.1655,Stromal,0,5,6
702,25.651245,1388.1732,Stromal,0,5,6
703,16.218582,1400.8915,Stromal,0,5,6
704,3.9215293,1405.5568,Macrophages_1,0,6,7
705,8.690078,1414.673,Stromal,0,6,7
706,22.845097,1419.5695,Stromal,0,6,7
707,7.7515078,1425.6422,Endothelial,0,6,7
708,4.9411306,1439.6628,Myoepi_ACTA2+,0,6,7
709,16.080025,1441.1697,Stromal,0,6,7
710,31.620344,1444.1232,CD8+_T_Cells,0,6,7
711,26.924505,1455.9703,Macrophages_1,0,6,7
712,5.609319,1453.3889,Myoepi_ACTA2+,2,6,23
713,17.694202,1460.5822,Endothelial,2,6,23
714,4.8406587,1463.8711,Macrophages_1,2,2,19
715,9.154336,1471.3656,Myoepi_ACTA2+,2,2,19
716,23.059656,1470.034,Stromal,2,2,19
717,17.541424,1478.6453,Myoepi_ACTA2+,2,2,19
718,30.972458,1476.4359,Stromal,0,2,3
719,4.288596,1478.2986,Myoepi_ACTA2+,2,2,19
720,7.5022826,1487.6984,Myoepi_ACTA2+,2,2,19
721,28.47836,1489.7106,Myoepi_ACTA2+,2,2,19
722,18.223232,1494.0695,Myoepi_ACTA2+,2,2,19
723,28.408684,1502.4116,Myoepi_ACTA2+,2,2,19
724,6.6608243,1500.4651,Myoepi_ACTA2+,2,2,19
725,20.940802,1506.6509,DCIS_2,2,2,19
726,6.5158873,1512.8224,DCIS_2,2,2,19
727,15.46417,1516.6223,DCIS_2,2,2,19
728,31.156868,1519.5083,Myoepi_ACTA2+,2,2,19
729,21.540009,1515.4395,DCIS_2,2,2,19
730,16.410694,1526.0219,Myoepi_ACTA2+,2,2,19
731,5.424022,1526.3868,DCIS_2,2,2,19
732,29.487186,1526.607,Myoepi_ACTA2+,2,2,19
733,22.403286,1532.3405,Myoepi_ACTA2+,2,2,19
734,11.118923,1540.4613,DCIS_2,2,2,19
735,29.926743,1538.6952,Myoepi_ACTA2+,2,2,19
736,25.694063,1548.3954,Myoepi_ACTA2+,2,2,19
737,28.502771,1554.8936,Myoepi_ACTA2+,2,2,19
738,7.2308145,1555.9965,Myoepi_ACTA2+,2,2,19
739,21.264637,1558.3118,Myoepi_ACTA2+,2,2,19
740,26.067146,1566.9938,Myoepi_ACTA2+,2,2,19
741,11.109212,1569.8273,DCIS_2,2,2,19
742,17.44951,1578.2917,Myoepi_ACTA2+,5,2,43
743,4.4969096,1582.9359,Myoepi_ACTA2+,5,2,43
744,11.91238,1587.817,Unlabeled,5,2,43
745,18.46746,1591.2954,DCIS_2,5,2,43
746,25.932653,1596.4712,Myoepi_ACTA2+,5,2,43
747,7.7857184,1600.4661,Myoepi_ACTA2+,5,2,43
748,20.87123,1606.9708,DCIS_2,5,2,43
749,7.5999613,1610.4264,DCIS_2,5,2,43
750,18.234228,1615.0168,DCIS_2,5,2,43
751,4.824592,1616.2346,Unlabeled,5,2,43
752,20.581863,1620.4476,Myoepi_ACTA2+,5,2,43
753,6.0250363,1623.1173,DCIS_2,5,2,43
754,25.324154,1102.4379,Myoepi_ACTA2+,2,2,19
755,6.0356197,1098.3411,Myoepi_ACTA2+,2,2,19
756,14.715272,1108.2552,DCIS_2,2,2,19
757,6.76096,1114.475,Myoepi_ACTA2+,2,2,19
758,26.984888,1122.8239,Myoepi_ACTA2+,2,2,19
759,6.2228127,1128.5562,DCIS_2,2,2,19
760,15.522852,1132.2905,Myoepi_ACTA2+,2,2,19
761,28.506744,1136.9625,Myoepi_ACTA2+,2,2,19
762,13.756048,1144.6753,Myoepi_ACTA2+,2,2,19
763,34.025215,1150.1667,DCIS_2,2,2,19
764,18.396818,1155.0288,Myoepi_ACTA2+,2,2,19
765,7.4205036,1162.0199,Myoepi_ACTA2+,2,2,19
766,24.138542,1165.1957,DCIS_2,5,2,43
767,33.233448,1189.4788,DCIS_2,5,2,43
768,7.4195237,1188.1926,DCIS_2,5,2,43
769,19.327618,1199.3158,DCIS_2,5,2,43
770,8.044041,1212.7814,DCIS_2,5,2,43
771,20.916925,1214.1407,DCIS_2,5,2,43
772,30.983904,1219.895,DCIS_2,5,2,43
773,17.157112,1229.7424,DCIS_2,5,2,43
774,5.864928,1234.367,DCIS_2,5,2,43
775,29.391436,1241.9578,DCIS_2,5,2,43
776,9.926019,1248.0428,DCIS_2,5,2,43
777,27.560762,1252.0226,DCIS_2,5,2,43
778,19.837639,1261.142,DCIS_2,5,2,43
779,4.6825166,1263.6797,DCIS_2,5,2,43
780,9.372372,1277.2156,DCIS_2,5,2,43
781,19.907452,1272.8069,DCIS_2,5,2,43
782,27.236795,1277.8931,DCIS_2,5,2,43
783,22.601347,1290.196,DCIS_2,2,2,19
784,7.728239,1287.8048,Myoepi_ACTA2+,5,2,43
785,6.869025,1295.8215,DCIS_2,2,2,19
786,24.029593,1301.4397,Myoepi_ACTA2+,2,2,19
787,30.086908,1306.2568,Myoepi_ACTA2+,2,2,19
788,8.392229,1306.4218,Myoepi_ACTA2+,2,2,19
789,21.81118,1312.2914,Myoepi_ACTA2+,2,2,19
790,4.046669,1314.2501,Myoepi_ACTA2+,2,2,19
791,10.135961,1319.7618,Myoepi_ACTA2+,2,2,19
792,31.792093,1324.0375,Stromal,2,5,22
793,21.627237,1327.1232,Endothelial,3,2,27
794,5.0902543,1330.7273,Endothelial,3,2,27
795,18.927061,1334.5323,Endothelial,3,5,30
796,12.827295,1334.9154,Endothelial,3,2,27
797,7.4212785,1342.0602,Endothelial,3,2,27
798,15.102855,1346.6616,Endothelial,3,5,30
799,30.491821,1347.1224,CD8+_T_Cells,3,5,30
800,23.121885,1352.6298,Endothelial,3,5,30
801,11.463856,1354.722,Endothelial,3,5,30
802,10.275071,1366.7349,Stromal,3,5,30
803,668.90295,1708.7386,Endothelial,1,5,14
804,322.99786,1697.5212,Stromal,0,5,6
805,326.88928,1692.0714,Stromal,0,5,6
806,327.56982,1685.5342,Stromal,0,5,6
807,328.00983,1703.448,Stromal,0,5,6
808,337.7793,1713.0032,Invasive_Tumor,1,5,14
809,338.82382,1693.2799,B_Cells,0,7,8
810,341.78387,1702.7609,T_Cell_&_Tumor_Hybrid,1,7,16
811,347.41592,1697.8103,Stromal,0,7,8
812,346.57516,1687.3945,CD4+_T_Cells,0,7,8
813,347.2675,1710.4888,Invasive_Tumor,1,0,9
814,414.9396,1688.5765,Invasive_Tumor,1,0,9
815,401.77316,1704.1144,Macrophages_1,1,0,9
816,351.36224,1691.0626,CD4+_T_Cells,0,7,8
817,365.3741,1708.0303,Invasive_Tumor,1,5,14
818,394.6475,1697.8652,DCIS_2,1,0,9
819,414.42395,1709.3474,Invasive_Tumor,1,5,14
820,381.77768,1698.8627,CD4+_T_Cells,1,0,9
821,388.45676,1708.9133,Macrophages_1,1,0,9
822,388.44315,1699.6089,CD8+_T_Cells,1,0,9
823,415.25507,1698.1783,T_Cell_&_Tumor_Hybrid,1,5,14
824,363.79642,1687.3967,Stromal,1,5,14
825,374.0153,1696.8668,Invasive_Tumor,1,0,9
826,405.20242,1698.574,Invasive_Tumor,1,0,9
827,355.46756,1704.771,Invasive_Tumor,1,0,9
828,400.81866,1708.3138,Unlabeled,1,0,9
829,355.49213,1716.3356,Invasive_Tumor,1,0,9
830,381.3,1704.9962,T_Cell_&_Tumor_Hybrid,1,0,9
831,356.03476,1695.4578,CD4+_T_Cells,1,7,16
832,385.6468,1689.9573,Invasive_Tumor,1,0,9
833,400.25192,1696.3959,Invasive_Tumor,1,0,9
834,363.34082,1698.0798,Invasive_Tumor,1,0,9
835,400.34256,1688.5476,Invasive_Tumor,1,0,9
836,375.15164,1708.9869,Invasive_Tumor,1,0,9
837,395.73227,1714.2733,Macrophages_1,1,6,15
838,445.8112,1704.7675,Invasive_Tumor,1,0,9
839,810.9935,1712.4158,Invasive_Tumor,1,0,9
840,580.9032,1708.1663,Stromal,6,6,55
841,598.08325,1701.3699,Stromal,6,5,54
842,600.4638,1710.1805,Macrophages_2,6,5,54
843,603.3303,1713.6147,Macrophages_1,6,5,54
844,618.2707,1703.6827,Stromal,6,5,54
845,624.34827,1713.0842,CD4+_T_Cells,6,5,54
846,640.162,1706.8506,CD8+_T_Cells,6,6,55
847,648.2866,1690.2155,Macrophages_1,3,6,31
848,657.3172,1703.8022,Stromal,0,6,7
849,751.38763,1696.1191,Stromal,1,5,14
850,779.23834,1714.9224,Macrophages_1,1,5,14
851,825.3959,1676.1167,Unlabeled,0,6,7
852,766.5987,1701.8252,Unlabeled,1,5,14
853,785.2666,1693.9026,Perivascular-Like,1,5,14
854,801.00586,1702.8173,CD4+_T_Cells,1,0,9
855,844.5356,1679.9761,Endothelial,0,6,7
856,795.58075,1680.0559,T_Cell_&_Tumor_Hybrid,3,5,30
857,810.3292,1699.3927,Macrophages_1,1,0,9
858,790.6954,1706.2594,Macrophages_1,1,0,9
859,794.0373,1697.5079,Endothelial,1,0,9
860,464.58844,1702.4062,DCIS_2,1,0,9
861,513.5433,1693.4642,Stromal,0,5,6
862,427.33658,1704.666,Invasive_Tumor,1,0,9
863,496.747,1709.4602,Stromal,0,6,7
864,494.7064,1700.6797,Stromal,0,0,1
865,446.7195,1694.059,Invasive_Tumor,1,0,9
866,487.55603,1710.7288,Stromal,0,0,1
867,479.17966,1696.75,Endothelial,0,0,1
868,529.4744,1703.5024,Stromal,0,0,1
869,450.84225,1682.0927,Prolif_Invasive_Tumor,1,0,9
870,464.80173,1712.9038,Unlabeled,3,0,25
871,773.34314,1687.9109,CD8+_T_Cells,6,5,54
872,838.78235,1668.725,CD8+_T_Cells,0,6,7
873,535.47565,1712.4043,T_Cell_&_Tumor_Hybrid,0,7,8
874,799.46655,1693.2925,Endothelial,1,0,9
875,778.5166,1703.8699,CD4+_T_Cells,1,5,14
876,842.1661,1716.2906,Invasive_Tumor,1,0,9
877,801.1447,1711.2322,Invasive_Tumor,1,0,9
878,825.47345,1700.8451,Unlabeled,1,0,9
879,814.286,1685.1722,Stromal,0,0,1
880,833.1401,1708.6228,Invasive_Tumor,1,0,9
881,844.06537,1690.5057,Stromal,1,6,15
882,827.1608,1254.0634,Myoepi_ACTA2+,2,2,19
883,847.1475,1266.4551,Endothelial,2,2,19
884,833.06384,1273.6302,Endothelial,2,6,23
885,848.3036,1327.8833,Stromal,0,5,6
886,832.74493,1335.3,Macrophages_1,0,5,6
887,838.1154,1347.6711,Stromal,0,5,6
888,848.3466,1348.4827,B_Cells,6,5,54
889,829.41486,1352.2697,Endothelial,0,5,6
890,840.7352,1355.7383,B_Cells,6,5,54
891,842.3828,1362.7838,Stromal_&_T_Cell_Hybrid,6,5,54
892,851.57904,1360.7777,Unlabeled,6,5,54
893,834.0336,1364.9355,B_Cells,6,5,54
894,818.30457,1368.6123,Stromal,3,5,30
895,828.2305,1372.3094,CD8+_T_Cells,3,5,30
896,843.6909,1375.2167,CD8+_T_Cells,6,5,54
897,830.39514,1380.3041,Endothelial,6,5,54
898,841.58527,1386.8274,CD4+_T_Cells,6,6,55
899,850.13715,1385.5737,Macrophages_1,6,5,54
900,833.98346,1393.2573,CD8+_T_Cells,6,6,55
901,817.87146,1388.7501,Endothelial,6,6,55
902,845.12634,1394.2863,Macrophages_1,6,5,54
903,842.2276,1403.7262,CD4+_T_Cells,6,5,54
904,824.39886,1403.8069,CD4+_T_Cells,6,6,55
905,849.05145,1406.52,CD4+_T_Cells,6,5,54
906,832.83026,1405.2418,CD4+_T_Cells,6,6,55
907,827.66394,1411.5021,CD4+_T_Cells,6,6,55
908,821.6035,1413.1543,CD4+_T_Cells,6,6,55
909,835.1793,1412.443,Macrophages_1,6,6,55
910,841.7502,1411.788,CD8+_T_Cells,6,5,54
911,826.97485,1416.5247,CD4+_T_Cells,6,6,55
912,848.0365,1415.778,LAMP3+_DCs,6,5,54
913,840.44653,1418.7131,CD4+_T_Cells,6,5,54
914,834.97345,1419.0143,Macrophages_1,6,6,55
915,827.6044,1421.8541,CD4+_T_Cells,6,6,55
916,846.9088,1421.0676,CD8+_T_Cells,6,5,54
917,833.6596,1426.9612,Macrophages_1,6,6,55
918,841.18256,1425.231,CD8+_T_Cells,6,5,54
919,842.5371,1429.871,CD4+_T_Cells,6,5,54
920,850.01373,1427.9385,CD8+_T_Cells,6,5,54
921,826.4148,1432.9891,Endothelial,6,6,55
922,845.04755,1434.3689,CD4+_T_Cells,6,5,54
923,837.9396,1434.6361,CD4+_T_Cells,6,6,55
924,848.27704,1437.6625,CD8+_T_Cells,6,5,54
925,841.88715,1440.4854,CD4+_T_Cells,6,5,54
926,842.3063,1250.7823,Myoepi_ACTA2+,2,2,19
927,819.539,1189.204,DCIS_2,5,2,43
928,826.2919,1184.427,DCIS_2,5,2,43
929,825.38446,1195.6597,DCIS_2,5,2,43
930,834.52625,1190.6442,DCIS_2,5,2,43
931,842.2915,1183.825,Invasive_Tumor,5,2,43
932,849.573,1190.0626,DCIS_2,5,2,43
933,839.67584,1200.8367,DCIS_2,5,2,43
934,820.59186,1225.0504,Myoepi_ACTA2+,5,2,43
935,827.0216,1207.291,DCIS_2,5,2,43
936,848.525,1209.9784,DCIS_2,5,2,43
937,842.36847,1219.0858,DCIS_2,5,2,43
938,831.28015,1228.6403,DCIS_2,5,2,43
939,845.45624,1231.7968,DCIS_2,5,2,43
940,818.3064,1240.4138,DCIS_2,5,2,43
941,834.01294,1241.2711,DCIS_2,5,2,43
942,836.3383,1258.3729,Macrophages_2,2,2,19
943,836.1852,1316.3445,Stromal,0,5,6
944,825.79565,1318.2677,Stromal,0,5,6
945,834.9573,1251.4254,Myoepi_ACTA2+,2,2,19
946,849.5879,1244.3514,Myoepi_ACTA2+,2,2,19
947,20.93784,1629.0314,Myoepi_ACTA2+,5,2,43
948,12.965168,1632.6122,Myoepi_ACTA2+,5,2,43
949,23.881863,1639.5895,DCIS_2,5,2,43
950,5.8996825,1640.6409,DCIS_2,5,2,43
951,15.578607,1644.8105,DCIS_2,5,2,43
952,22.926567,1651.7031,DCIS_2,5,2,43
953,9.965889,1657.6179,DCIS_2,5,2,43
954,12.169049,1669.0502,DCIS_2,5,2,43
955,28.563507,1667.8147,DCIS_2,5,2,43
956,20.030201,1677.1821,DCIS_2,5,2,43
957,20.298937,1683.306,DCIS_2,5,2,43
958,49.851013,1685.0852,DCIS_2,5,2,43
959,6.9327865,1681.5575,DCIS_2,5,2,43
960,89.96152,1684.7366,Invasive_Tumor,5,2,43
961,125.30741,1680.7709,Myoepi_ACTA2+,2,2,19
962,300.68945,1694.3682,Endothelial,6,5,54
963,12.108329,1711.0465,DCIS_2,5,2,43
964,50.230595,1708.0422,DCIS_2,5,2,43
965,45.255253,1691.0673,DCIS_2,5,2,43
966,93.33008,1699.9078,DCIS_2,5,2,43
967,137.4881,1691.087,DCIS_2,2,2,19
968,70.713036,1701.7168,DCIS_2,5,2,43
969,202.32906,1697.2847,DCIS_2,2,0,17
970,84.66342,1695.321,DCIS_2,5,2,43
971,82.62689,1711.223,DCIS_2,5,2,43
972,297.0198,1683.8856,Unlabeled,6,5,54
973,7.1729383,1691.3127,DCIS_2,5,2,43
974,72.99582,1691.6353,DCIS_2,5,2,43
975,40.425556,1713.1907,DCIS_2,5,2,43
976,293.12112,1708.0731,Macrophages_1,6,7,56
977,25.531013,1710.6702,DCIS_2,5,2,43
978,64.75284,1708.348,DCIS_2,5,2,43
979,60.170834,1702.9696,DCIS_2,5,2,43
980,156.67606,1702.3789,Myoepi_ACTA2+,2,2,19
981,310.33447,1698.347,Macrophages_1,6,5,54
982,47.63934,1700.3967,DCIS_2,5,2,43
983,61.27054,1693.4486,DCIS_2,5,2,43
984,8.729485,1700.9092,DCIS_2,5,2,43
985,24.299452,1691.0598,DCIS_2,5,2,43
986,33.721043,1697.6982,DCIS_2,5,2,43
987,78.435234,1700.242,DCIS_2,5,2,43
988,191.6685,1699.6455,DCIS_2,2,0,17
989,156.77487,1690.597,Myoepi_ACTA2+,2,2,19
990,102.847855,1695.9487,DCIS_2,5,2,43
991,171.6578,1703.9691,Endothelial,2,2,19
992,164.4559,1698.6876,Myoepi_ACTA2+,2,2,19
993,183.29033,1686.744,Myoepi_ACTA2+,2,0,17
994,129.80573,1703.4491,Myoepi_ACTA2+,2,2,19
995,189.5407,1710.3628,Myoepi_ACTA2+,2,2,19
996,174.01607,1711.915,Endothelial,2,2,19
997,161.5208,1711.9082,Myoepi_ACTA2+,2,2,19
998,114.63705,1692.7393,Invasive_Tumor,5,2,43
999,312.7242,1686.7454,Endothelial,6,5,54
1000,149.896,1711.749,DCIS_2,2,2,19
1001,144.94862,1702.0327,Myoepi_ACTA2+,2,2,19
1002,203.56589,1683.642,Myoepi_ACTA2+,5,0,41
1003,108.55487,1706.0504,DCIS_2,5,2,43
1004,210.58372,1695.3943,DCIS_2,5,0,41
1005,311.98386,1713.28,CD8+_T_Cells,1,3,12
1006,179.55858,1697.5281,Myoepi_ACTA2+,2,6,23
1007,204.04866,1715.9691,Myoepi_ACTA2+,2,6,23
1008,221.77957,1719.2334,Myoepi_ACTA2+,2,0,17
1009,215.4299,1686.3309,Prolif_Invasive_Tumor,5,0,41
1010,226.08649,1702.5908,DCIS_2,5,0,41
1011,307.7504,1705.4722,Macrophages_1,6,3,52
1012,227.41801,1689.7272,Prolif_Invasive_Tumor,5,0,41
1013,244.80846,1709.8717,Myoepi_ACTA2+,2,0,17
1014,238.5708,1694.7416,DCIS_2,2,0,17
1015,242.81364,1687.042,Invasive_Tumor,2,0,17
1016,250.85709,1696.6837,Myoepi_ACTA2+,2,0,17
1017,260.62842,1688.7495,Myoepi_ACTA2+,2,0,17
1018,261.46204,1707.379,Macrophages_1,6,7,56
1019,267.58252,1693.4104,Endothelial,6,2,51
1020,272.4932,1702.0176,CD4+_T_Cells,6,3,52
1021,274.17377,1685.3762,CD8+_T_Cells,6,5,54
1022,278.70932,1701.0364,CD8+_T_Cells,6,3,52
1023,278.3038,1688.3751,CD8+_T_Cells,6,5,54
1024,275.55634,1693.339,Macrophages_1,6,5,54
1025,282.50803,1712.3453,Macrophages_1,6,7,56
1026,285.9934,1700.0929,Perivascular-Like,6,3,52
1027,282.27884,1692.4563,CD8+_T_Cells,6,5,54
1028,295.7244,1700.9252,Macrophages_1,6,3,52
1029,287.4,1692.7308,Macrophages_1,6,5,54
1030,293.39127,1691.897,Endothelial,6,5,54
1031,299.4688,1709.9475,Macrophages_1,6,3,52
1032,96.61258,1690.9365,DCIS_2,5,2,43
1033,34.197506,871.01086,CD4+_T_Cells,6,6,55
1034,29.027267,883.28436,Endothelial,0,6,7
1035,26.774796,890.407,DCIS_2,0,5,6
1036,6.9523883,897.31134,DCIS_2,0,5,6
