cell_id,x,y,cell_type,n_cells_within_200um,C_state,I_state,joint_id
137351,5909.7163,232.4743,B_Cells,968,7,6,62
137352,5911.5967,290.2514,Stromal,1054,0,4,5
137353,5914.2466,212.97952,B_Cells,918,7,4,60
137354,5911.855,203.12708,B_Cells,903,7,4,60
137355,5910.6113,195.0162,CD8+_T_Cells,887,7,4,60
137356,5926.2803,276.95923,Stromal,967,0,4,5
137357,5926.588,222.3619,B_Cells,872,7,6,62
137358,5924.6333,198.90356,Unlabeled,836,7,4,60
137359,5961.3916,290.9518,CD8+_T_Cells,819,0,4,5
137360,5956.7085,252.76865,Stromal,799,0,4,5
137361,5961.3813,279.6716,Macrophages_1,812,0,4,5
137362,5957.1523,232.88342,Stromal,768,7,4,60
137363,5955.784,300.65094,Macrophages_1,858,6,4,52
137364,5952.192,287.13846,B_Cells,864,6,4,52
137365,5953.9897,270.1328,Stromal,839,0,4,5
137366,5963.895,206.96516,Unlabeled,697,6,7,55
137367,5950.8237,296.28653,CD4+_T_Cells,879,6,4,52
137368,5949.4404,280.17023,CD4+_T_Cells,869,6,4,52
137369,5946.759,289.67624,B_Cells,888,6,4,52
137370,5944.741,241.50705,Stromal,833,7,4,60
137371,5943.214,273.5179,CD4+_T_Cells,897,0,4,5
137372,5938.787,262.6307,Macrophages_1,900,0,4,5
137373,5950.7275,209.98053,CD4+_T_Cells,746,6,7,55
137374,5944.226,299.81613,CD4+_T_Cells,914,6,4,52
137375,5938.452,280.71906,LAMP3+_DCs,918,6,4,52
137376,5940.9546,290.75958,CD4+_T_Cells,921,6,4,52
137377,5942.9385,227.30034,B_Cells,817,7,4,60
137378,5942.536,221.26169,B_Cells,804,7,7,63
137379,5935.743,293.31183,B_Cells,957,6,4,52
137380,5933.5166,286.12033,Macrophages_2,949,6,4,52
137381,5932.7637,299.49832,B_Cells,979,6,4,52
137382,5930.2197,291.29767,B_Cells,980,6,4,52
137383,5933.253,235.21364,CD8+_T_Cells,867,7,4,60
137384,5939.399,214.36435,CD4+_T_Cells,803,7,6,62
137385,5945.3076,198.10652,Endothelial,746,6,7,55
137386,5929.4614,211.43066,CD8+_T_Cells,837,7,6,62
137387,5868.386,356.6781,CD8+_T_Cells,1236,6,0,48
137388,5861.396,351.4557,B_Cells,1248,7,0,56
137389,5873.6943,359.7344,CD8+_T_Cells,1217,6,4,52
137390,5880.2534,359.4056,Macrophages_1,1194,6,4,52
137391,5862.9717,366.16083,CD4+_T_Cells,1237,6,0,48
137392,5856.075,359.96075,B_Cells,1251,6,0,48
137393,5881.0464,348.1561,Macrophages_1,1199,7,0,56
137394,5875.055,344.126,Macrophages_1,1216,7,0,56
137395,5876.9307,369.03415,CD4+_T_Cells,1190,6,4,52
137396,5886.2485,356.79926,CD4+_T_Cells,1172,6,4,52
137397,5850.2783,360.21545,CD4+_T_Cells,1266,6,0,48
137398,5871.336,372.63705,CD8+_T_Cells,1198,6,4,52
137399,5861.0005,372.70914,CD8+_T_Cells,1226,6,0,48
137400,5854.4375,368.76138,CD4+_T_Cells,1246,6,0,48
137401,5890.324,346.80743,Unlabeled,1164,7,0,56
137402,5885.007,368.85724,B_Cells,1163,6,4,52
137403,5883.6245,336.6754,Macrophages_2,1195,7,0,56
137404,5865.9478,376.68942,CD8+_T_Cells,1205,6,4,52
137405,5876.9307,334.50272,CD4+_T_Cells,1217,7,0,56
137406,5865.077,337.03732,CD8+_T_Cells,1247,7,0,56
137407,5849.088,351.8023,CD8+_T_Cells,1270,7,6,62
137408,5894.5264,352.82773,B_Cells,1144,6,4,52
137409,5871.9326,333.4148,B_Cells,1229,7,0,56
137410,5890.1123,365.26334,CD4+_T_Cells,1150,6,4,52
137411,5879.657,377.09048,CD4+_T_Cells,1166,6,4,52
137412,5847.8164,368.98694,CD4+_T_Cells,1260,6,0,48
137413,5873.411,381.07126,CD8+_T_Cells,1181,6,4,52
137414,5856.319,334.02017,Macrophages_1,1262,7,6,62
137415,5866.883,381.7983,CD4+_T_Cells,1191,6,4,52
137416,5858.3857,379.4498,CD8+_T_Cells,1222,6,0,48
137417,5842.011,348.71878,Stromal_&_T_Cell_Hybrid,1289,7,6,62
137418,5850.321,374.97772,CD4+_T_Cells,1247,6,0,48
137419,5861.294,325.83536,CD4+_T_Cells,1259,7,0,56
137420,5841.9473,360.36276,CD8+_T_Cells,1282,6,6,54
137421,5869.4688,326.31717,CD4+_T_Cells,1236,7,0,56
137422,5896.3643,365.0773,CD8+_T_Cells,1127,6,4,52
137423,5846.5693,337.2807,Macrophages_1,1279,7,6,62
137424,5841.107,368.37317,Stromal,1270,6,6,54
137425,5889.4556,376.6115,Macrophages_1,1136,6,4,52
137426,5891.2925,335.03876,Stromal,1163,7,0,56
137427,5869.659,386.93268,CD8+_T_Cells,1178,6,4,52
137428,5853.5225,382.91156,CD4+_T_Cells,1226,6,0,48
137429,5834.887,359.58762,Macrophages_1,1298,6,6,54
137430,5874.2515,322.9209,Macrophages_1,1233,7,0,56
137431,5881.0464,324.4817,Macrophages_1,1209,7,0,56
137432,5901.5234,359.71283,CD4+_T_Cells,1115,6,4,52
137433,5848.0317,380.42563,B_Cells,1244,6,0,48
137434,5882.62,383.96027,Unlabeled,1145,6,4,52
137435,5866.3735,318.59933,Unlabeled,1243,7,0,56
137436,5862.9785,389.26724,Macrophages_1,1189,6,0,48
137437,5856.4375,387.39026,B_Cells,1210,6,0,48
137438,5898.1567,337.79498,Macrophages_1,1139,7,0,56
137439,5829.709,347.09735,Macrophages_1,1313,7,6,62
137440,5887.9233,324.5104,CD4+_T_Cells,1187,7,0,56
137441,5874.4395,316.81308,Macrophages_1,1225,7,0,56
137442,5841.3145,380.15677,CD4+_T_Cells,1257,6,0,48
137443,5850.073,387.71338,LAMP3+_DCs,1231,6,0,48
137444,5836.181,330.8484,Macrophages_1,1315,7,6,62
137445,5846.59,323.6039,Macrophages_1,1288,7,6,62
137446,5885.3433,390.37994,CD4+_T_Cells,1125,6,4,52
137447,5898.7983,329.14743,Stromal_&_T_Cell_Hybrid,1137,7,0,56
137448,5908.54,356.21805,CD4+_T_Cells,1088,6,4,52
137449,5872.721,392.81628,CD8+_T_Cells,1158,6,4,52
137450,5893.6494,385.8536,CD8+_T_Cells,1110,6,4,52
137451,5879.4033,393.61395,LAMP3+_DCs,1139,6,4,52
137452,5856.3066,316.35468,Macrophages_1,1265,7,6,62
137453,5855.8154,393.374,CD8+_T_Cells,1200,6,0,48
137454,5831.1772,368.93018,Stromal,1293,6,6,54
137455,5841.5166,388.16772,CD4+_T_Cells,1252,6,0,48
137456,5868.7524,397.32123,Macrophages_1,1165,6,4,52
137457,5882.664,313.88394,Macrophages_1,1196,7,0,56
137458,5905.518,333.51898,Stromal,1114,6,0,48
137459,5833.921,379.94058,CD4+_T_Cells,1265,6,6,54
137460,5898.3794,322.67834,Stromal,1149,7,0,56
137461,5891.5884,316.92474,B_Cells,1168,7,0,56
137462,5847.815,394.75568,CD4+_T_Cells,1221,6,0,48
137463,5891.4805,393.11526,CD8+_T_Cells,1107,6,4,52
137464,5839.1763,318.9777,CD8+_T_Cells,1301,7,6,62
137465,5872.2754,310.13773,Macrophages_1,1219,7,0,56
137466,5877.9453,306.9114,Macrophages_1,1200,7,0,56
137467,5844.552,308.3393,B_Cells,1276,7,6,62
137468,5853.5103,305.4199,Unlabeled,1260,7,6,62
137469,5839.04,396.0835,B_Cells,1241,6,0,48
137470,5908.9644,318.82495,Macrophages_1,1104,7,0,56
137471,5884.459,301.26553,CD8+_T_Cells,1178,7,0,56
137472,5870.3496,304.29526,B_Cells,1222,7,0,56
137473,5892.6567,303.69366,Macrophages_1,1155,7,0,56
137474,5899.737,305.4902,Macrophages_1,1128,7,0,56
137475,5905.8237,310.75702,Stromal,1109,7,0,56
137476,5861.573,303.5199,B_Cells,1243,7,0,56
137477,5832.794,312.6145,Macrophages_1,1307,7,0,56
137478,5901.0435,371.4145,CD4+_T_Cells,1105,6,4,52
137479,5901.4727,378.81366,CD8+_T_Cells,1096,6,4,52
137480,5903.3647,388.64655,Macrophages_1,1082,6,4,52
137481,5907.8564,396.04376,B_Cells,1057,6,4,52
137482,5891.8574,795.2725,Stromal,447,5,1,41
137483,5890.9478,815.35065,Myoepi_ACTA2+,456,5,1,41
137484,5892.5645,830.9502,Myoepi_ACTA2+,470,5,1,41
137485,5902.225,788.3148,Myoepi_ACTA2+,442,5,1,41
137486,5902.3623,797.73566,Myoepi_ACTA2+,452,5,1,41
137487,5905.5957,810.00165,DCIS_2,462,5,1,41
137488,5907.8296,816.90356,DCIS_2,465,5,1,41
137489,5911.6577,822.55444,DCIS_2,472,5,1,41
137490,5910.3955,801.6931,DCIS_2,457,5,1,41
137491,5915.524,835.9175,DCIS_2,485,5,1,41
137492,5919.073,795.46747,DCIS_2,454,5,1,41
137493,5922.1646,808.67993,DCIS_2,466,5,1,41
137494,5927.675,827.0437,DCIS_2,481,5,1,41
137495,5932.6904,801.6709,DCIS_2,464,5,1,41
137496,5942.7744,787.39154,DCIS_2,447,5,1,41
137497,5945.236,832.1355,DCIS_2,490,5,1,41
137498,5946.3726,819.4646,DCIS_2,481,5,1,41
137499,5950.3696,807.8161,DCIS_2,473,5,1,41
137500,5955.2363,829.59143,Myoepi_ACTA2+,487,5,1,41
137501,5954.5723,792.93176,DCIS_2,452,5,1,41
137502,5961.214,836.0673,Myoepi_ACTA2+,485,5,1,41
137503,5963.2593,826.8481,DCIS_2,476,5,1,41
137504,5963.4595,817.6053,DCIS_2,471,5,1,41
137505,5965.2363,806.9569,DCIS_2,467,5,1,41
137506,5966.3936,792.4297,DCIS_2,446,5,1,41
137507,5973.378,807.9176,DCIS_2,467,5,1,41
137508,5975.0283,831.0709,DCIS_2,485,5,1,41
137509,5978.0195,815.6691,DCIS_2,466,5,1,41
137510,5979.5713,790.88385,DCIS_2,444,5,1,41
137511,5986.3247,814.41223,DCIS_2,473,5,1,41
137512,5989.3965,802.287,DCIS_2,455,5,1,41
137513,5993.235,794.4668,DCIS_2,452,5,1,41
137514,5999.068,811.794,DCIS_2,478,5,1,41
137515,6001.392,788.0853,DCIS_2,452,5,1,41
137516,5999.1567,834.3724,DCIS_2,486,5,1,41
137517,5789.301,353.03522,Stromal,1350,0,6,7
137518,5793.214,342.07977,Macrophages_1,1361,0,6,7
137519,5790.8765,361.5878,CD4+_T_Cells,1354,0,6,7
137520,5792.775,368.46158,Stromal,1348,0,6,7
137521,5795.0728,374.0089,B_Cells,1344,0,6,7
137522,5794.644,326.8817,Stromal,1369,7,0,56
137523,5797.0347,381.75043,CD8+_T_Cells,1329,0,0,1
137524,5798.8516,358.10333,CD8+_T_Cells,1349,0,6,7
137525,5800.7925,350.3639,B_Cells,1354,0,6,7
137526,5801.473,341.05896,Stromal,1364,0,6,7
137527,5803.916,330.1338,Stromal,1363,7,6,62
137528,5803.5205,367.77084,Stromal,1339,0,6,7
137529,5803.2744,316.42618,CD8+_T_Cells,1370,7,0,56
137530,5812.5713,340.1365,Stromal,1355,0,6,7
137531,5811.6353,363.0804,Unlabeled,1336,0,6,7
137532,5807.967,380.92163,Macrophages_1,1319,0,6,7
137533,5813.8247,353.29816,Stromal,1340,0,6,7
137534,5813.3887,314.18277,Macrophages_1,1352,7,0,56
137535,5821.9756,330.94543,Stromal,1340,7,6,62
137536,5820.7163,379.96085,LAMP3+_DCs,1294,6,6,54
137537,5823.7227,318.8747,Macrophages_1,1331,7,0,56
137538,5821.608,364.29492,Macrophages_2,1320,0,6,7
137539,5823.8696,307.93896,CD4+_T_Cells,1328,7,0,56
137540,5824.9434,300.2908,Macrophages_1,1322,7,0,56
137541,5825.0913,373.40555,Stromal,1292,6,6,54
137542,5828.798,386.49,CD8+_T_Cells,1267,6,6,54
137543,5810.277,392.41214,Stromal,1300,6,0,48
137544,5819.1426,390.42596,CD8+_T_Cells,1276,6,6,54
137545,5821.118,399.87732,Endothelial,1259,6,0,48
137546,5790.9517,396.45804,Macrophages_1,1317,6,0,48
137547,5800.898,402.754,Stromal,1301,6,0,48
137548,5792.3037,276.72595,Stromal,1375,0,0,1
137549,5822.0586,279.5372,Stromal,1305,0,0,1
137550,5809.732,279.96545,CD4+_T_Cells,1336,0,0,1
137551,5799.9897,283.48276,B_Cells,1365,0,0,1
137552,5831.056,287.66003,Macrophages_1,1288,7,0,56
137553,5814.9478,287.34003,Unlabeled,1327,6,0,48
137554,5792.159,287.40573,CD4+_T_Cells,1376,0,0,1
137555,5805.146,289.77036,CD4+_T_Cells,1348,6,0,48
137556,5798.0493,296.10812,Macrophages_2,1373,0,0,1
137557,5809.82,298.02115,CD8+_T_Cells,1350,7,0,56
137558,5824.324,197.29198,Macrophages_1,1153,6,6,54
137559,5819.111,197.79652,Macrophages_1,1163,6,4,52
137560,5813.253,198.9282,CD4+_T_Cells,1182,6,4,52
137561,5807.136,198.82278,CD4+_T_Cells,1194,6,4,52
137562,5800.809,198.95882,CD4+_T_Cells,1207,6,4,52
137563,5796.802,202.48163,CD4+_T_Cells,1227,6,4,52
137564,5817.1714,204.89021,CD8+_T_Cells,1185,6,4,52
137565,5806.9077,206.23997,CD8+_T_Cells,1214,6,4,52
137566,5790.7026,204.99739,B_Cells,1246,6,4,52
137567,5827.698,204.902,Unlabeled,1165,6,6,54
137568,5800.27,209.58443,CD4+_T_Cells,1236,6,4,52
137569,5824.91,210.81369,CD4+_T_Cells,1188,6,6,54
137570,5834.792,212.73317,CD4+_T_Cells,1163,6,6,54
137571,5792.815,212.66025,CD4+_T_Cells,1258,6,4,52
137572,5817.566,211.79723,CD4+_T_Cells,1203,6,4,52
137573,5807.8467,214.05882,B_Cells,1229,6,4,52
137574,5830.9385,220.60275,Unlabeled,1187,6,6,54
137575,5822.497,217.4517,Stromal,1208,6,6,54
137576,5814.031,218.53316,CD4+_T_Cells,1222,6,4,52
137577,5802.1655,218.0934,CD4+_T_Cells,1251,6,4,52
137578,5818.921,223.34409,Stromal,1225,6,4,52
137579,5807.751,225.80293,CD4+_T_Cells,1250,6,4,52
137580,5795.075,221.34378,CD4+_T_Cells,1268,6,4,52
137581,5801.4424,227.76654,CD4+_T_Cells,1271,6,0,48
137582,5796.937,232.45078,CD4+_T_Cells,1287,6,0,48
137583,5822.03,232.89606,CD8+_T_Cells,1238,6,0,48
137584,5807.816,241.19821,Unlabeled,1286,6,0,48
137585,5828.325,245.75381,B_Cells,1242,6,0,48
137586,5805.6426,249.97629,CD8+_T_Cells,1307,6,0,48
137587,5801.2793,253.14519,CD4+_T_Cells,1327,6,0,48
137588,5796.4565,254.11812,CD4+_T_Cells,1339,6,0,48
137589,5823.7144,252.59355,Macrophages_1,1268,6,0,48
137590,5792.926,260.23438,CD4+_T_Cells,1353,6,0,48
137591,5814.397,259.74207,Stromal,1300,6,0,48
137592,5825.3154,265.22305,Macrophages_1,1285,6,0,48
137593,5806.7583,265.6114,Stromal,1330,6,0,48
137594,5814.0137,270.9649,Unlabeled,1318,6,0,48
137595,5835.619,270.0703,Stromal,1261,7,0,56
137596,5802.6255,270.31857,Stromal,1354,6,0,48
137597,5834.379,240.95963,Unlabeled,1221,6,0,48
137598,5837.023,234.5627,CD8+_T_Cells,1206,6,6,54
137599,5839.54,248.88988,Unlabeled,1221,7,0,56
137600,5839.908,204.1708,CD4+_T_Cells,1136,6,6,54
137601,5909.2236,507.5372,CD8+_T_Cells,908,6,4,52
137602,5911.241,485.76285,CD8+_T_Cells,950,6,2,50
137603,5910.987,478.8382,CD4+_T_Cells,965,6,2,50
137604,5912.4316,492.62137,CD4+_T_Cells,932,6,2,50
137605,5912.025,470.2309,CD4+_T_Cells,981,6,2,50
137606,5913.7446,498.15805,Perivascular-Like,918,6,4,52
137607,5912.432,446.88806,CD4+_T_Cells,1014,6,2,50
137608,5914.463,441.8583,CD8+_T_Cells,1009,6,6,54
137609,5913.3184,504.16476,CD4+_T_Cells,909,6,4,52
137610,5914.8403,452.7868,CD8+_T_Cells,999,6,2,50
137611,5914.056,462.51025,CD4+_T_Cells,991,6,2,50
137612,5916.397,425.9772,CD4+_T_Cells,1024,6,6,54
137613,5916.079,474.87793,CD8+_T_Cells,966,6,2,50
137614,5918.5103,432.4291,CD4+_T_Cells,1009,6,6,54
137615,5919.095,448.04416,CD8+_T_Cells,992,6,6,54
137616,5918.1846,459.64203,CD4+_T_Cells,981,6,2,50
137617,5919.246,468.57297,Perivascular-Like,967,6,2,50
137618,5919.589,487.1409,CD4+_T_Cells,933,6,2,50
137619,5918.01,438.23865,CD4+_T_Cells,1007,6,6,54
137620,5919.0664,496.79523,CD4+_T_Cells,911,6,2,50
137621,5920.0977,504.72946,CD4+_T_Cells,894,6,4,52
137622,5921.3633,492.25262,CD4+_T_Cells,919,6,2,50
137623,5919.7886,479.8719,CD4+_T_Cells,948,6,2,50
137624,5922.7163,454.92023,B_Cells,978,6,6,54
137625,5923.549,500.21603,CD4+_T_Cells,891,6,2,50
137626,5922.0664,439.69022,CD4+_T_Cells,999,6,6,54
137627,5923.2183,464.00916,CD4+_T_Cells,963,6,2,50
137628,5923.0273,421.02658,CD4+_T_Cells,1012,6,6,54
137629,5925.036,474.5316,CD4+_T_Cells,947,6,2,50
137630,5924.3447,425.93094,CD4+_T_Cells,1003,6,6,54
137631,5926.102,483.86734,Macrophages_1,925,6,2,50
137632,5927.9277,446.00348,CD8+_T_Cells,973,6,6,54
137633,5926.8325,430.2716,CD8+_T_Cells,991,6,6,54
137634,5927.788,438.31757,CD8+_T_Cells,984,6,6,54
137635,5928.2,464.44952,CD4+_T_Cells,952,6,6,54
137636,5931.4253,497.2194,CD8+_T_Cells,891,6,6,54
137637,5931.171,458.0114,B_Cells,949,6,6,54
137638,5930.764,491.59064,Macrophages_1,895,6,6,54
137639,5930.8545,503.75076,CD4+_T_Cells,876,6,2,50
137640,5930.6445,433.26193,CD8+_T_Cells,977,6,6,54
137641,5930.583,451.78186,CD4+_T_Cells,952,6,6,54
137642,5931.189,477.65082,CD4+_T_Cells,926,6,6,54
137643,5934.076,426.59918,B_Cells,977,6,6,54
137644,5933.4287,465.82205,CD8+_T_Cells,938,6,6,54
137645,5933.6226,472.1995,CD4+_T_Cells,934,6,6,54
137646,5935.028,484.90475,CD4+_T_Cells,902,6,6,54
137647,5935.9014,435.90738,Macrophages_1,954,6,6,54
137648,5938.5566,457.17337,CD4+_T_Cells,929,6,6,54
137649,5936.3516,448.9918,CD4+_T_Cells,941,6,6,54
137650,5925.0884,530.9922,CD8+_T_Cells,845,6,4,52
137651,5917.002,529.5361,CD4+_T_Cells,854,6,4,52
137652,5911.4233,526.8752,Macrophages_1,863,6,4,52
137653,5930.3164,525.7558,Stromal,843,6,4,52
137654,5920.1772,522.68823,CD4+_T_Cells,861,6,4,52
137655,5923.875,519.11523,CD4+_T_Cells,866,6,4,52
137656,5907.4556,518.2677,CD4+_T_Cells,883,6,4,52
137657,5925.8066,516.3497,CD4+_T_Cells,866,6,4,52
137658,5932.605,518.09204,B_Cells,854,6,4,52
137659,5915.1763,517.13586,CD4+_T_Cells,876,6,4,52
137660,5922.641,514.6082,CD4+_T_Cells,871,6,4,52
137661,5919.798,513.3714,CD4+_T_Cells,877,6,4,52
137662,5912.062,511.6985,CD4+_T_Cells,891,6,4,52
137663,5924.0513,510.33893,B_Cells,870,6,4,52
137664,5929.9683,509.8868,CD8+_T_Cells,868,6,4,52
137665,5917.844,509.3879,B_Cells,890,6,4,52
137666,5937.859,511.57794,CD4+_T_Cells,858,6,6,54
137667,5917.6504,554.3841,Stromal,829,6,4,52
137668,5925.023,546.27905,Stromal,827,6,4,52
137669,5907.655,547.3798,Macrophages_1,843,6,4,52
137670,5916.7495,543.6117,CD8+_T_Cells,834,6,4,52
137671,5910.8403,540.8216,CD4+_T_Cells,841,6,4,52
137672,5928.617,539.2912,B_Cells,833,6,4,52
137673,5920.9507,537.31903,CD4+_T_Cells,839,6,4,52
137674,5916.897,536.2343,CD4+_T_Cells,845,6,4,52
137675,5937.6143,537.62427,Macrophages_1,824,6,4,52
137676,5910.8467,534.71545,CD4+_T_Cells,854,6,4,52
137677,5928.557,565.3715,Stromal,800,0,4,5
137678,5931.0537,613.25726,Stromal,743,0,7,8
137679,5932.987,691.68604,Stromal,559,0,1,2
137680,5906.213,694.95245,Stromal,575,0,1,2
137681,5923.658,671.3408,Stromal,615,0,7,8
137682,5902.0605,676.12396,Stromal,611,0,7,8
137683,5937.846,660.93555,IRF7+_DCs,626,0,7,8
137684,5939.95,465.5084,CD4+_T_Cells,914,6,6,54
137685,5939.9736,477.49335,CD8+_T_Cells,902,6,6,54
137686,5939.8604,422.1518,CD4+_T_Cells,963,6,6,54
137687,5847.7607,148.934,Stromal,946,6,4,52
137688,5846.7534,165.65248,Stromal,998,6,4,52
137689,5849.3047,156.24228,CD4+_T_Cells,964,6,4,52
137690,5847.0127,134.28014,CD4+_T_Cells,901,6,4,52
137691,5848.896,180.596,B_Cells,1042,6,4,52
137692,5851.0605,188.39917,Stromal,1057,6,6,54
137693,5853.242,135.26279,CD4+_T_Cells,896,6,4,52
137694,5854.5747,143.3459,Macrophages_1,925,6,4,52
137695,5857.261,158.68634,Unlabeled,955,6,4,52
137696,5855.7056,172.83044,Stromal,1003,6,4,52
137697,5857.469,185.0432,Stromal,1032,6,4,52
137698,5861.562,136.53807,IRF7+_DCs,881,6,4,52
137699,5864.1406,166.20662,Unlabeled,956,6,4,52
137700,5864.3984,182.34572,CD4+_T_Cells,1006,6,4,52
137701,5866.368,146.33987,CD8+_T_Cells,899,6,4,52
137702,5870.1475,172.81923,Macrophages_1,964,6,4,52
137703,5871.062,135.87152,B_Cells,856,6,4,52
137704,5874.412,157.57744,Stromal,912,6,4,52
137705,5873.9053,183.91016,Unlabeled,977,6,4,52
137706,5874.7393,148.64537,Macrophages_1,885,6,4,52
137707,5880.6533,146.22719,CD4+_T_Cells,865,6,4,52
137708,5879.078,169.73692,CD4+_T_Cells,929,6,4,52
137709,5880.0283,181.48439,CD4+_T_Cells,951,6,4,52
137710,5884.3936,140.3621,Stromal,836,6,4,52
137711,5884.391,174.35703,CD4+_T_Cells,925,6,4,52
137712,5887.982,181.96959,Stromal_&_T_Cell_Hybrid,931,6,4,52
137713,5889.1597,167.90257,Macrophages_1,897,6,4,52
137714,5889.187,134.58224,Stromal,804,6,4,52
137715,5892.743,154.77863,IRF7+_DCs,844,6,4,52
137716,5893.5557,187.11824,Stromal,931,6,4,52
137717,5896.5034,142.49265,Macrophages_1,802,6,4,52
137718,5901.8496,183.70294,B_Cells,891,6,4,52
137719,5900.0063,175.41345,CD8+_T_Cells,873,6,4,52
137720,5900.9766,149.51503,B_Cells,806,6,4,52
137721,5900.977,136.90747,CD4+_T_Cells,768,6,4,52
137722,5902.9966,163.29805,Macrophages_1,832,6,4,52
137723,5913.3213,150.55132,B_Cells,765,6,4,52
137724,5910.1763,140.40302,IRF7+_DCs,751,6,4,52
137725,5910.5884,134.1351,CD4+_T_Cells,733,6,4,52
137726,5907.04,173.63371,CD8+_T_Cells,842,6,4,52
137727,5914.628,165.68188,CD4+_T_Cells,790,7,4,60
137728,5910.2593,186.61371,CD4+_T_Cells,869,6,4,52
137729,5914.999,176.77168,Macrophages_2,819,6,4,52
137730,5917.236,187.28984,B_Cells,837,7,4,60
137731,5922.527,178.41948,CD8+_T_Cells,788,7,4,60
137732,5925.4033,167.42711,CD8+_T_Cells,756,7,4,60
137733,5924.712,185.02684,CD4+_T_Cells,799,7,4,60
137734,5927.8994,192.4512,Macrophages_1,809,7,4,60
137735,5928.203,139.7885,Stromal,690,6,4,52
137736,5931.6567,181.6834,B_Cells,766,7,4,60
137737,5932.2236,191.46587,B_Cells,781,7,4,60
137738,5937.692,192.03534,B_Cells,769,7,4,60
137739,5935.4385,167.34163,B_Cells,717,7,4,60
137740,5940.857,177.27391,B_Cells,721,7,4,60
137741,5944.9365,184.31311,B_Cells,723,7,4,60
137742,5947.6333,132.31903,B_Cells,607,6,4,52
137743,5943.9907,141.52385,CD8+_T_Cells,644,6,4,52
137744,5936.9277,152.83044,CD8+_T_Cells,688,6,4,52
137745,5947.54,168.68158,LAMP3+_DCs,681,7,4,60
137746,5952.4346,144.48982,CD4+_T_Cells,622,6,4,52
137747,5953.705,154.55894,Unlabeled,634,6,4,52
137748,5901.533,128.30325,Macrophages_2,746,6,4,52
137749,5903.837,32.117462,Unlabeled,445,6,6,54
137750,5905.8496,112.02908,Macrophages_1,685,6,4,52
137751,5905.3745,66.462105,Macrophages_1,558,6,0,48
137752,5909.757,56.31692,Unlabeled,516,6,6,54
137753,5909.034,48.497353,Unlabeled,491,6,6,54
137754,5912.4688,126.968475,CD4+_T_Cells,709,6,4,52
137755,5914.6763,62.06372,Stromal,519,6,0,48
137756,5916.934,37.380806,Unlabeled,434,6,6,54
137757,5917.419,109.793526,Macrophages_1,644,6,4,52
137758,5918.4443,47.373062,Unlabeled,461,6,6,54
137759,5916.9834,75.83381,Macrophages_1,549,6,0,48
137760,5918.911,86.25194,CD4+_T_Cells,570,6,4,52
137761,5923.0635,65.93686,B_Cells,506,6,0,48
137762,5925.277,45.50629,Macrophages_1,441,6,6,54
137763,5925.273,119.62751,Macrophages_1,650,0,4,5
137764,5924.8555,129.42961,Stromal,682,0,4,5
137765,5924.2207,101.282265,Stromal,601,0,4,5
137766,5933.4634,46.686104,Unlabeled,422,6,6,54
137767,5927.4565,94.599556,Unlabeled,579,0,4,5
137768,5933.912,61.951675,B_Cells,464,6,6,54
137769,5931.0386,85.94699,Stromal,540,6,4,52
137770,5934.6016,108.643684,Macrophages_1,593,0,4,5
137771,5935.454,93.96224,Stromal_&_T_Cell_Hybrid,551,0,4,5
137772,5936.9004,128.11139,Stromal,637,0,4,5
137773,5940.2114,119.25931,Unlabeled,604,0,4,5
137774,5940.782,101.55554,Stromal,554,0,4,5
137775,5941.8584,75.05284,CD4+_T_Cells,480,6,0,48
137776,5943.5737,90.98216,Macrophages_1,513,0,4,5
137777,5944.105,42.659966,B_Cells,391,6,6,54
137778,5947.8975,57.793354,B_Cells,418,6,6,54
137779,5953.1177,117.93881,CD8+_T_Cells,554,0,4,5
137780,5957.06,95.630684,Stromal,490,0,4,5
137781,5961.105,109.489716,CD4+_T_Cells,510,0,4,5
137782,5956.0103,36.88276,Stromal,347,6,6,54
137783,5962.631,77.57799,CD4+_T_Cells,425,6,6,54
137784,5971.5635,62.002743,CD4+_T_Cells,365,6,6,54
137785,5966.214,50.50327,Unlabeled,353,6,6,54
137786,5982.3105,48.34029,Macrophages_1,316,6,6,54
137787,5983.3164,81.45971,Stromal,376,0,6,7
137788,5808.1133,157.21136,CD4+_T_Cells,1046,6,4,52
137789,5826.0903,159.42732,CD4+_T_Cells,1014,6,4,52
137790,5833.9585,158.11131,CD8+_T_Cells,997,6,4,52
137791,5815.249,161.16988,CD4+_T_Cells,1040,6,4,52
137792,5792.001,160.91327,LAMP3+_DCs,1082,6,4,52
137793,5807.2725,163.44432,CD4+_T_Cells,1065,6,4,52
137794,5799.75,161.38358,CD4+_T_Cells,1065,6,4,52
137795,5822.4707,165.29195,Macrophages_1,1049,6,4,52
137796,5792.2505,167.29442,CD8+_T_Cells,1104,6,4,52
137797,5833.2974,167.29614,CD4+_T_Cells,1031,6,4,52
137798,5801.7397,168.39702,CD4+_T_Cells,1089,6,4,52
137799,5821.7437,170.96301,CD8+_T_Cells,1066,6,4,52
137800,5794.1167,172.4505,CD4+_T_Cells,1125,6,4,52
137801,5829.364,172.48254,CD8+_T_Cells,1060,6,4,52
137802,5800.825,174.12917,CD4+_T_Cells,1114,6,4,52
137803,5808.6313,171.79285,CD4+_T_Cells,1093,6,4,52
137804,5787.332,175.39702,CD4+_T_Cells,1144,6,4,52
