ligand	receptor	nichenet_v2	cellchat_v2	liana_consensus
BTLA	CD247	True	False	True
BTLA	CD276	True	False	False
BTLA	CD79A	True	False	True
BTLA	TNFRSF14	True	True	True
BTLA	VTCN1	True	False	False
BTN1A1	JAML	True	False	False
BTN1A1	NEGR1	True	False	True
BTN1A1	TARM1	True	False	True
BTN2A1	FAM187B	True	False	False
BTNL8	GP6	True	False	False
BTNL8	LILRA1	True	False	False
BTNL8	LILRA3	True	False	False
BTNL8	LILRB1	True	False	False
BTNL8	LILRB2	True	False	False
BTNL8	LILRB3	True	False	False
BTNL8	SIGLEC6	True	False	False
BTNL9	IL6R	True	False	False
BTNL9	LRFN5	True	False	False
C10ORF99	GPR15	True	False	False
C1QA	CD33	True	False	True
C1QA	CD93	True	False	True
C1QA	CR1	True	False	True
C1QA	CSPG4	True	False	False
C1QB	C1QBP	False	False	True
C1QB	CD33	True	False	True
C1QB	LRP1	True	False	True
C1QL1	ADGRB3	False	True	False
C1QL2	ADGRB3	False	True	False
C1QL3	ADGRB3	False	True	False
C1QL4	ADGRB3	False	True	False
C1QTNF1	AVPR2	True	False	True
C1QTNF5	MFRP	True	False	True
C3	ADRA2A	False	False	True
C3	C3AR1	True	True	True
C3	C5AR2	True	False	True
C3	CD19	True	False	True
C3	CD46	True	False	True
C3	CD81	False	False	True
C3	CR1	True	False	True
C3	CR2	True	True	True
C3	GRM7	False	False	True
C3	IFITM1	False	False	True
C3	ITGAM	True	False	True
C3	ITGAM,ITGB2	False	True	False
C3	ITGAX	True	False	True
C3	ITGAX,ITGB2	False	True	False
C3	ITGB2	True	False	False
C3	LRP1	True	False	True
C3	MTNR1A	False	False	True
C3	NRP1	False	False	True
C3	VSIG4	True	False	False
C4A	C3AR1	True	True	True
C4A	C5AR2	True	False	True
C4A	CD46	True	False	True
C4A	CR1	True	False	True
C4A	CR2	True	True	True
C4A	NRP1	True	False	True
C4B	CD46	False	False	True
C4B	CR1	False	False	True
C4BPA	BMPR2	True	False	True
C4BPA	CD40	True	False	True
C4BPA	LRP1	True	False	True
C4B_2	CD46	True	False	False
C4B_2	CR1	True	False	False
C5	ADRA2A	False	False	True
C5	C5AR1	True	True	True
C5	C5AR2	True	False	True
C5	GRM7	False	False	True
C5	MTNR1A	False	False	True
C6ORF15	DDR1	True	False	False
CA12	SIGLEC6	True	False	False
CADM1	CADM1	True	True	False
CADM1	CADM3	True	False	False
CADM1	CRTAM	False	False	True
CADM1	ERBB3	True	False	False
CADM1	NECTIN3	True	True	False
CADM2	CADM1	True	False	False
CADM2	CADM3	True	False	False
CADM2	CADM4	True	False	False
CADM3	CADM1	True	True	True
CADM3	CADM2	True	False	False
CADM3	CADM3	True	True	False
CADM3	CADM4	True	True	False
CADM3	CFAP54	True	False	False
CADM3	EPB41L1	False	True	False
CADM3	IL2RG	True	False	False
CADM3	LRCH4	True	False	False
CADM3	NECTIN1	True	False	True
CADM3	NECTIN3	True	True	False
CADM3	PEAR1	True	False	False
CADM3	PRLR	True	False	False
CADM4	CADM2	True	False	False
CADM4	CADM3	True	False	False
CADM4	ERBB3	True	False	False
CADM4	MAG	True	False	False
CADM4	SDK2	True	False	False
CALCA	ACKR3	False	False	True
CALCA	ADCYAP1R1	False	False	True
CALCA	ADRB2	False	False	True
CALCA	ADRB3	False	False	True
CALCA	CALCR	True	True	True
CALCA	CALCR,RAMP1	False	True	False
CALCA	CALCRL	True	True	False
CALCA	CALCRL_RAMP1	False	False	True
CALCA	CALCRL_RAMP2	False	False	True
CALCA	CALCRL_RAMP3	False	False	True
CALCA	DCLK3	False	False	True
CALCA	GPR20	False	False	True
CALCA	GPR84	False	False	True
CALCA	PTH1R	False	False	True
CALCA	RAMP1	True	False	False
CALCA	RAMP2	True	False	False
CALCA	RAMP2,CALCR	False	True	False
CALCA	RAMP3	True	False	False
CALCA	RAMP3,CALCR	False	True	False
CALCA	TSHR	False	False	True
CALCA	VIPR1	False	False	True
CALCB	ADCYAP1R1	False	False	True
CALCB	ADRB2	False	False	True
CALCB	ADRB3	False	False	True
CALCB	CALCR	True	True	True
CALCB	CALCR,RAMP1	False	True	False
CALCB	CALCRL	True	True	True
CALCB	GPR20	False	False	True
CALCB	GPR84	False	False	True
CALCB	PTH1R	False	False	True
CALCB	RAMP1	True	False	True
CALCB	RAMP2	True	False	True
CALCB	RAMP2,CALCR	False	True	False
CALCB	RAMP3	True	False	True
CALCB	RAMP3,CALCR	False	True	False
CALCB	TSHR	False	False	True
CALCB	VIPR1	False	False	True
CALM1	ADCYAP1R1	False	False	True
CALM1	AQP1	False	False	True
CALM1	AQP6	False	False	True
CALM1	CACNA1C	False	False	True
CALM1	CALCR	False	False	True
CALM1	CNGA2	True	False	True
CALM1	CRHR1	False	False	True
CALM1	FAS	False	False	True
CALM1	GLP1R	False	False	True
CALM1	GLP2R	False	False	True
CALM1	GP6	False	False	True
CALM1	GRM3	False	False	True
CALM1	GRM4	False	False	True
CALM1	GRM5	False	False	True
CALM1	GRM7	False	False	True
CALM1	HMMR	False	False	True
CALM1	HTR2C	False	False	True
CALM1	INSR	False	False	True
CALM1	KCNH1	True	False	False
CALM1	KCNN4	False	False	True
CALM1	KCNQ1	False	False	True
CALM1	KCNQ3	False	False	True
CALM1	KCNQ5	False	False	True
CALM1	MIP	False	False	True
CALM1	MYLK	True	False	False
CALM1	MYLK2	True	False	False
CALM1	OPRM1	False	False	True
CALM1	PDE1A	True	False	True
CALM1	PDE1B	True	False	True
CALM1	PDE1C	True	False	True
CALM1	PTH2R	False	False	True
CALM1	PTPRA	False	False	True
CALM1	RYR2	False	False	True
CALM1	SCN10A	False	False	True
CALM1	SCN4A	False	False	True
CALM1	SCTR	False	False	True
CALM1	TRPC3	False	False	True
CALM1	TRPC5	False	False	True
CALM1	VIPR1	False	False	True
CALM2	CNGA2	True	False	False
CALM2	KCNH1	True	False	False
CALM2	MYLK	True	False	False
CALM2	MYLK2	True	False	False
CALM2	PDE1A	True	False	False
CALM2	PDE1B	True	False	False
CALM2	PDE1C	True	False	False
CALM3	ADCY8	False	False	True
CALM3	AQP1	False	False	True
CALM3	AQP6	False	False	True
CALM3	AR	False	False	True
CALM3	CACNA1C	False	False	True
CALM3	CNGA2	True	False	False
CALM3	EGFR	False	False	True
CALM3	ESR1	False	False	True
CALM3	GP6	False	False	True
CALM3	GRM5	False	False	True
CALM3	GRM7	False	False	True
CALM3	INSR	False	False	True
CALM3	KCNH1	True	False	False
CALM3	KCNQ1	False	False	True
CALM3	KCNQ3	False	False	True
CALM3	KCNQ5	False	False	True
CALM3	MYLK	True	False	False
CALM3	MYLK2	True	False	False
CALM3	PDE1A	True	False	True
CALM3	PDE1B	True	False	True
CALM3	PDE1C	True	False	True
CALM3	RYR2	False	False	True
CALM3	SCN10A	False	False	True
CALM3	SCN4A	False	False	True
CALM3	TRPC5	False	False	True
CALML3	KCNQ1	False	False	True
CALR	ITGA2B	True	False	True
CALR	ITGA3	True	False	True
CALR	ITGAV	True	False	True
CALR	LRP1	True	False	True
CALR	MPL	True	False	True
CALR	MTNR1A	True	False	True
CALR	SCARF1	True	False	True
CALR	TAP1	True	False	False
CALR	TAP2	True	False	False
CALR	TSHR	True	False	True
CAMP	EGFR	True	False	True
CAMP	FPR2	True	False	True
CAMP	IGF1R	True	False	True
CAMP	P2RX7	True	False	True
CBR1	PTGFR	False	True	False
CCK	CCKAR	True	True	True
CCK	CCKBR	True	True	True
CCL1	ACKR1	True	True	True
CCL1	ACKR2	True	False	False
CCL1	ACKR4	False	True	True
CCL1	CCR1	True	False	False
CCL1	CCR2	True	False	False
CCL1	CCR3	True	False	False
CCL1	CCR5	True	False	False
CCL1	CCR8	True	True	True
CCL11	ACKR1	True	True	True
CCL11	ACKR2	True	True	True
CCL11	ACKR4	True	False	True
CCL11	CCR2	True	False	True
CCL11	CCR3	True	True	True
CCL11	CCR5	True	False	True
CCL11	CXCR3	True	False	True
CCL11	DPP4	True	False	True
CCL13	ACKR1	True	True	True
CCL13	ACKR2	True	True	True
CCL13	ACKR4	True	True	True
CCL13	CCR1	True	True	True
CCL13	CCR2	True	False	True
CCL13	CCR3	True	False	True
CCL13	CCR5	True	False	True
CCL13	CCR9	False	False	True
CCL13	CXCR3	True	False	True
CCL14	ACKR1	True	True	True
CCL14	ACKR2	True	True	True
CCL14	CCR1	True	True	True
CCL14	CCR3	True	False	True
CCL14	CCR5	True	False	True
CCL15	CCR1	True	True	True
CCL15	CCR3	True	False	True
CCL16	ACKR1	True	True	True
CCL16	ADRA2A	False	False	True
CCL16	CCR1	True	True	True
CCL16	CCR2	True	False	True
CCL16	CCR5	True	False	True
CCL16	CCR8	True	False	True
CCL16	GRM7	False	False	True
CCL16	HRH4	True	False	True
CCL16	MTNR1A	False	False	True
CCL17	ACKR1	True	True	True
CCL17	ACKR2	True	True	True
CCL17	CCR4	True	True	True
CCL17	CCR8	True	False	True
CCL18	ACKR1	True	True	True
CCL18	CCR1	True	False	True
CCL18	CCR3	True	False	True
CCL18	CCR5	True	False	False
CCL18	CCR8	True	False	True
CCL18	PITPNM3	False	False	True
CCL19	ACKR2	True	False	True
CCL19	ACKR4	True	True	True
CCL19	ADRA2A	False	False	True
CCL19	CCR10	True	False	True
CCL19	CCR7	True	True	True
CCL19	CCRL2	True	False	True
CCL19	CXCR3	True	False	True
CCL19	GRM7	False	False	True
CCL19	MTNR1A	False	False	True
CCL2	ACKR1	True	True	True
CCL2	ACKR2	True	True	True
CCL2	ACKR4	True	False	True
CCL2	CCR1	True	False	True
CCL2	CCR10	True	False	True
CCL2	CCR2	True	True	True
CCL2	CCR3	True	False	True
CCL2	CCR4	True	False	True
CCL2	CCR5	True	False	True
CCL20	ACKR4	True	False	True
CCL20	ADRA2A	False	False	True
CCL20	CCR6	True	True	True
CCL20	CXCR3	True	False	True
CCL20	GRM7	False	False	True
CCL20	MTNR1A	False	False	True
CCL21	ACKR2	True	False	True
CCL21	ACKR4	True	True	True
CCL21	ADRA2A	False	False	True
CCL21	CCR10	False	False	True
CCL21	CCR7	True	True	True
CCL21	CXCR3	True	False	True
CCL21	GRM7	False	False	True
CCL21	MTNR1A	False	False	True
CCL22	ACKR1	True	False	False
CCL22	ACKR2	True	True	True
CCL22	CCR4	True	True	True
CCL22	CCR7	True	False	False
CCL22	DPP4	True	False	True
CCL23	ACKR2	True	False	True
CCL23	CCR1	True	True	True
CCL23	FPR2	True	False	True
CCL24	ACKR2	True	True	True
CCL24	CCR2	True	False	True
CCL24	CCR3	True	True	True
CCL25	ACKR2	True	False	True
CCL25	ACKR4	True	True	True
CCL25	ADRA2A	False	False	True
CCL25	CCR10	True	False	True
CCL25	CCR9	True	True	True
CCL25	GRM7	False	False	True
CCL25	MTNR1A	False	False	True
CCL26	ACKR2	True	True	True
CCL26	CCR1	True	False	True
CCL26	CCR2	True	False	True
CCL26	CCR3	True	True	True
CCL26	CCR5	True	False	True
CCL26	CX3CR1	True	False	True
CCL27	ACKR2	True	False	True
CCL27	ADRA2A	True	False	True
CCL27	CCR10	True	True	True
CCL27	CCR2	False	True	True
CCL27	CCR3	False	True	True
CCL27	GRM7	True	False	True
CCL27	MTNR1A	True	False	True
CCL28	ACKR2	True	False	True
CCL28	ACKR4	True	False	False
CCL28	ADRA2A	True	False	True
CCL28	CCR10	True	True	True
CCL28	CCR3	True	True	True
CCL28	GRM7	True	False	True
CCL28	MTNR1A	True	False	True
CCL3	ACKR2	True	True	True
CCL3	CCR1	True	True	True
CCL3	CCR3	True	False	True
CCL3	CCR4	True	False	True
CCL3	CCR5	True	True	True
CCL3L1	ACKR2	False	True	True
CCL3L1	CCR1	True	True	True
CCL3L1	CCR3	False	False	True
CCL3L1	CCR5	True	False	True
CCL3L3	ACKR2	True	False	False
CCL3L3	CCR1	True	True	False
CCL3L3	CCR3	True	False	False
CCL3L3	CCR5	True	False	False
CCL4	ACKR2	True	True	True
CCL4	CCR1	True	False	True
CCL4	CCR3	True	False	True
CCL4	CCR5	True	True	True
CCL4	CCR8	True	False	True
CCL4	CNR2	False	False	True
CCL4	GPR152	False	False	True
CCL4	GPRC5D	False	False	True
CCL4L1	ACKR2	True	False	True
CCL4L1	CCR1	True	False	True
CCL4L1	CCR3	True	False	True
CCL4L1	CCR5	True	False	True
CCL4L1	FFAR2	False	False	True
CCL4L1	GPR101	False	False	True
CCL4L1	GPR151	False	False	True
CCL4L1	GPR152	False	False	True
CCL4L1	GPR42	False	False	True
CCL4L1	VSIR	False	False	True
CCL4L2	ACKR2	True	False	False
CCL4L2	CCR1	True	False	False
CCL4L2	CCR5	True	False	False
CCL4L2	CCR8	True	False	False
CCL5	ACKR1	True	True	True
CCL5	ACKR2	True	True	True
CCL5	ACKR4	False	False	True
CCL5	ADRA2A	False	False	True
CCL5	CCR1	True	True	True
CCL5	CCR3	True	True	True
CCL5	CCR4	True	True	True
CCL5	CCR5	True	True	True
CCL5	CCRL2	False	False	True
CCL5	CXCR3	True	False	True
CCL5	DPP4	False	False	True
CCL5	GPR75	True	False	True
CCL5	GRM7	False	False	True
CCL5	MTNR1A	False	False	True
CCL5	SDC1	True	False	True
CCL5	SDC4	True	False	True
CCL7	ACKR1	True	True	True
CCL7	ACKR2	True	True	True
CCL7	ACKR4	True	False	True
CCL7	CCR1	True	True	True
CCL7	CCR10	True	False	True
CCL7	CCR2	True	True	True
CCL7	CCR3	True	True	True
CCL7	CCR5	True	False	True
CCL7	CXCR3	True	False	True
CCL8	ACKR1	True	True	True
CCL8	ACKR2	True	True	True
CCL8	ACKR4	True	True	True
CCL8	CCR1	True	True	True
CCL8	CCR2	True	True	True
CCL8	CCR3	True	False	True
CCL8	CCR4	True	False	False
CCL8	CCR5	True	False	True
CCL8	CCR8	True	False	False
CCN1	CAV1	False	False	True
CCN1	ITGA2B	True	False	False
CCN1	ITGA5	True	False	True
CCN1	ITGA6	True	False	False
CCN1	ITGAD	True	False	False
CCN1	ITGAM	True	False	True
CCN1	ITGAV	True	False	True
CCN1	ITGB1	True	False	False
CCN1	ITGB2	True	False	True
CCN1	ITGB3	True	False	True
CCN1	ITGB5	True	False	True
CCN1	SDC4	True	False	True
CCN1	TLR2	True	False	True
CCN1	TLR4	True	False	True
CCN2	EGFR	False	False	True
CCN2	ERBB4	True	False	True
CCN2	FGFR2	True	False	True
CCN2	IGF2R	True	False	True
CCN2	ITGA5	True	False	True
CCN2	ITGAM	True	False	True
CCN2	ITGB2	True	False	True
CCN2	LRP1	True	False	True
CCN2	LRP6	True	False	True
CCN2	NTRK1	True	False	True
CCN3	NOTCH1	True	False	True
CCN3	PLXNA1	True	False	True
CCN4	ITGA5	True	False	True
CCN4	ITGB1	True	False	True
CCN6	SORL1	True	False	True
CD14	ITGA4	False	False	True
CD14	ITGB1	False	False	True
CD14	ITGB2	False	False	True
CD14	PLXND1	True	False	False
CD14	RIPK1	False	False	True
CD14	TLR1	False	False	True
CD14	TLR4	False	False	True
CD14	TLR6	False	False	True
CD14	TLR9	False	False	True
CD160	TNFRSF14	True	True	False
CD177	PECAM1	False	False	True
CD1B	IL6ST	True	False	False
CD1D	CEACAM5	True	True	True
CD1D	LILRB2	True	False	True
CD2	CD53	True	False	False
CD2	NLGN3	True	False	False
CD200	CD200R1	True	True	True
CD200	CD200R1L	True	False	True
CD200R1	CD200	False	False	True
CD209	CEACAM1	True	True	True
CD209	ICAM3	True	False	False
CD22	IGSF21	True	False	False
CD22	PTPRC	True	False	True
CD226	MCAM	True	False	False
CD226	NECTIN2	True	False	False
CD226	PVR	True	False	False
CD24	SELP	True	False	True
CD24	SIGLEC10	False	False	True
CD244	CD79B	True	False	False
CD244	CSF3R	True	False	False
CD244	IYD	True	False	False
CD244	LAT	True	False	False
CD244	MUC15	True	False	False
CD274	CD80	True	False	True
CD274	EPHA3	True	False	False
CD274	NCR3	True	False	False
CD274	PDCD1	True	True	True
CD276	TREML2	False	True	False
CD28	CD247	True	False	False
CD28	CD4	True	False	False
CD28	CD80	True	False	True
CD28	CD86	True	False	True
CD28	TMEM95	True	False	False
CD300A	IGSF5	True	False	False
CD300C	IGSF5	True	False	False
CD300C	NTNG1	True	False	False
CD300C	PTPRO	True	False	False
CD300LF	FLT1	True	False	False
CD300LF	IGSF5	True	False	False
CD320	IGSF5	True	False	False
CD320	JAML	True	False	False
CD320	LRPAP1	True	False	False
CD320	ROR2	True	False	False
CD320	SIGLEC7	True	False	False
CD320	TMEM167A	True	False	False
CD34	NECTIN3	True	False	False
CD34	NECTIN4	True	False	False
CD34	SELE	True	False	False
CD34	SELL	True	False	True
CD34	SELP	True	True	True
CD38	PECAM1	True	False	True
CD40	CD40LG	True	False	False
CD40LG	CD40	True	True	True
CD40LG	CD53	False	False	True
CD40LG	CD9	False	False	True
CD40LG	ITGA2B	True	False	False
CD40LG	ITGA2B,ITGB3	False	True	False
CD40LG	ITGA2B_ITGB3	False	False	True
CD40LG	ITGA5	True	False	False
CD40LG	ITGA5,ITGB1	False	True	False
CD40LG	ITGA5_ITGB1	False	False	True
CD40LG	ITGAM	True	False	False
CD40LG	ITGAM,ITGB2	False	True	False
CD40LG	ITGAM_ITGB2	False	False	True
CD40LG	ITGB1	True	False	False
CD40LG	ITGB2	True	False	False
CD40LG	ITGB3	True	False	False
CD40LG	TRAF3	False	False	True
CD44	ACVR2B	True	False	False
CD44	CLDN7	True	False	False
CD44	EPCAM	True	False	False
CD44	HAS2	True	False	False
CD44	SELE	True	False	False
CD46	JAG1	False	True	False
CD47	PCSK4	True	False	False
CD47	SCN1B	True	False	False
CD47	SIGLEC1	True	False	False
CD47	SIRPA	True	False	True
CD47	SIRPG	True	False	True
CD48	CD2	True	False	True
CD48	CD244	True	True	True
CD48	PDCD1	True	False	False
CD52	SIGLEC10	True	False	True
CD55	ADGRE2	True	False	True
CD55	ADGRE5	True	True	True
CD55	CR1	True	False	True
CD58	CD2	True	False	True
CD58	PTPRT	True	False	False
CD59	CD2	True	False	True
CD59	SIGLEC1	True	False	False
CD59	STAB1	True	False	True
CD5L	CD5	True	False	True
CD6	ALCAM	True	True	False
CD6	DAG1	True	False	False
CD6	SIGLEC8	True	False	False
CD69	KLRB1	False	True	False
CD7	ADAM15	True	False	False
CD70	CD27	True	True	True
CD70	TNFRSF13B	False	False	True
CD70	TNFRSF17	False	False	True
CD72	CD5	True	False	True
CD72	NCAM2	True	False	False
CD72	SEMA4D	True	False	False
CD79B	CD244	True	False	False
CD79B	IGSF21	True	False	False
CD79B	KREMEN1	True	False	False
CD79B	NTM	True	False	False
CD80	CD274	True	True	False
CD80	CD28	True	True	True
CD80	CTLA4	True	True	True
CD80	NGFR	True	False	False
CD82	CD37	True	False	False
CD82	ITGB2	True	False	False
CD86	CD28	True	True	True
CD86	CTLA4	True	True	True
CD8A	CEACAM5	False	True	False
CD9	ADAM2	True	False	False
CD9	CD36	True	False	False
CD9	CLDN1	True	False	False
CD9	IGSF8	True	False	False
CD9	KIT	True	False	False
CD96	NECTIN1	True	True	True
CD96	NECTIN2	True	False	False
CD96	PVR	True	True	True
CD99	CD81	True	False	True
CD99	CD99	True	True	False
CD99	CD99L2	False	True	True
CD99	PILRA	True	True	True
CD99	PILRB	True	True	True
CDCP1	EGFR	True	False	False
CDH1	CDH1	True	True	False
CDH1	CDH2	False	False	True
CDH1	EGFR	True	False	True
CDH1	IGF1R	True	False	True
CDH1	ITGA2,ITGB1	False	True	False
CDH1	ITGA2_ITGB1	False	False	True
CDH1	ITGAE	True	False	False
CDH1	ITGAE,ITGB7	False	True	False
CDH1	ITGAE_ITGB7	False	False	True
CDH1	ITGB7	True	False	False
CDH1	KLRG1	True	True	True
CDH1	LRP5	False	False	True
CDH1	PTPRF	True	False	True
CDH1	PTPRM	True	False	True
CDH12	ITGB1,ITGA1	False	True	False
CDH13	NCAM2	True	False	False
CDH15	CDH15	True	True	False
CDH15	CDON	True	False	False
CDH2	CDH2	True	True	False
CDH2	CDON	True	False	False
CDH3	CDH3	True	True	False
CDH4	CDH4	True	True	False
CDH5	CDH5	True	True	False
CDH6	CNTN1	True	False	False
CDH6	PTGFRN	True	False	False
CDH9	BTN3A1	True	False	False
CDHR2	CD3D	True	False	False
CDHR2	KIRREL1	True	False	False
CDHR2	UNC5A	True	False	False
CEACAM1	CD209	True	False	False
CEACAM1	CEACAM5	True	True	False
CEACAM1	CEACAM6	False	True	False
CEACAM1	CEACAM8	False	True	False
CEACAM1	EGFR	True	False	True
CEACAM1	HAVCR2	True	False	True
CEACAM1	SELE	True	False	False
CEACAM16	TECTA	False	False	True
CEACAM16	TECTB	False	False	True
CEACAM20	VSIG8	True	False	False
CEACAM21	LILRA6	True	False	False
CEACAM3	CEACAM5	True	False	False
CEACAM3	CEACAM7	True	False	False
CEACAM3	PTPRD	True	False	False
CEACAM4	FLT4	True	False	False
CEACAM5	CD8A	True	False	True
CEACAM5	CEACAM1	True	False	False
CEACAM5	CEACAM3	True	False	False
CEACAM5	CEACAM5	True	False	False
CEACAM5	CEACAM6	True	True	False
CEACAM5	CEACAM7	True	False	False
CEACAM5	CEACAM8	True	False	False
CEACAM5	LRP8	True	False	False
CEACAM6	CEACAM1	True	False	True
CEACAM6	CEACAM5	True	False	False
CEACAM6	CEACAM6	False	True	False
CEACAM6	CEACAM7	True	False	False
CEACAM6	CEACAM8	True	False	False
CEACAM6	EGFR	True	False	True
CEACAM6	ITGA1	True	False	False
CEACAM6	STAB1	True	False	False
CEACAM6	UXS1	True	False	False
CEACAM7	CEACAM3	True	False	False
CEACAM7	CEACAM5	True	False	False
CEACAM7	CEACAM6	True	False	False
CEACAM8	BTN2A2	True	False	False
CEACAM8	CEACAM1	True	False	True
CEACAM8	CEACAM5	True	False	False
CEACAM8	CEACAM6	True	True	False
CEACAM8	PTPRO	True	False	False
CEACAM8	TECTB	True	False	False
CEL	CXCR4	True	False	True
CEL	RORA	False	True	False
CEL	RORC	False	True	False
CER1	MRC2	True	False	True
CFAP54	CADM3	True	False	False
CFC1	ACVR1B	True	False	True
CFC1	ACVR2A	True	False	True
CFD	CFB	True	False	False
CFH	CFB	True	False	False
CFH	ITGAM	True	False	True
CFH	SELL	True	False	False
CFP	NCR1	True	False	True
CGA	ADCYAP1R1	True	False	True
CGA	ADRB2	True	False	True
CGA	ADRB3	True	False	True
CGA	FSHR	True	True	True
CGA	GPR20	True	False	True
CGA	GPR84	True	False	True
CGA	LHCGR	True	True	True
CGA	PTH1R	True	False	True
CGA	RAMP2	True	False	True
CGA	RAMP3	True	False	True
CGA	TSHR	True	True	True
CGA	VIPR1	True	False	True
CGB3	LHCGR	True	False	False
CGB7	LHCGR	True	False	False
CGB8	LHCGR	False	False	True
CGN	OCLN	False	False	True
CGN	TGFBR1	False	False	True
CGN	TGFBR2	False	False	True
CHAD	ITGA2	True	False	False
CHAD	ITGA2,ITGB1	False	True	False
CHAD	ITGA2_ITGB1	False	False	True
CHAD	ITGB1	True	False	False
CHL1	CNTN1	True	False	False
CHL1	CNTN5	True	False	False
CHL1	SIRPA	True	False	False
CHL1	TMEM132A	True	False	False
CIB1	ITGA2B	True	False	False
CIB1	ITGB3	True	False	False
CIRBP	TREM1	False	False	True
CKLF	CCR4	True	False	True
CKLF	LRP6	True	False	True
CLCF1	CNTFR	True	False	False
CLCF1	CNTFR_IL6ST_LIFR	False	False	True
CLCF1	CRLF1	True	False	True
CLCF1	IL6ST	True	False	False
CLCF1	IL6ST,LIFR,CNTFR	False	True	False
CLCF1	LIFR	True	False	False
CLCF1	SORL1	True	False	True
CLCF1_CRLF1	CNTFR_IL6ST	False	False	True
CLDN1	CLDN1	False	True	False
CLDN1	CLDN2	True	False	False
CLDN1	MMP2	True	False	False
CLDN11	CLDN11	True	True	False
CLDN14	CLDN16	True	False	False
CLDN16	CLDN19	True	False	False
CLDN19	CLDN6	True	False	False
CLDN19	CLDN7	True	False	False
CLDN19	CLDN8	True	False	False
CLDN19	CLDN9	True	False	False
CLDN2	CLDN2	False	True	False
CLDN2	CLDN3	True	False	False
CLDN24	CLDN24	True	False	False
CLDN3	CLDN1	True	False	False
CLDN3	CLDN3	False	True	False
CLEC11A	ITGA10	True	False	True
CLEC11A	ITGA11	True	False	True
CLEC11A	ITGB1	True	False	True
CLEC11A	KIT	True	False	False
CLEC1B	KLRB1	False	True	True
CLEC1B	PDPN	False	False	True
CLEC2A	KLRB1	True	True	False
CLEC2A	KLRF2	True	False	True
CLEC2B	KLRB1	True	True	False
CLEC2B	KLRF1	True	False	True
CLEC2D	KLRB1	True	True	True
CLEC2L	IGSF11	True	False	False
CLEC2L	KLRB1	True	True	False
CLEC2L	NCAM1	True	False	False
CLEC3A	CLEC10A	True	False	True
CLEC3A	CLEC2B	True	False	False
CLEC4G	LAG3	True	False	True
CLMP	JAML	True	False	False
CLU	LRP2	True	False	False
CLU	TREM2	True	False	False
CLUL1	GPR55	True	False	False
CMTM8	EGFR	True	False	False
CNMD	PTPRD	True	False	True
CNTF	CNTFR	True	False	False
CNTF	CNTFR_IL6ST	False	False	True
CNTF	CRLF1	True	False	True
CNTF	EGFR	False	False	True
CNTF	IL6R	True	False	True
CNTF	IL6ST	True	False	False
CNTF	IL6ST,LIFR,CNTFR	False	True	False
CNTF	IL6ST_LIFR	False	False	True
CNTF	LIFR	True	False	False
CNTN1	CHL1	True	False	False
CNTN1	FCGRT	True	False	False
CNTN1	IL23R	True	False	False
CNTN1	MCAM	True	False	False
CNTN1	NFASC	True	False	False
CNTN1	NOTCH1	True	True	True
CNTN1	NOTCH2	True	True	True
CNTN1	NRCAM	True	True	True
CNTN1	PCDHB7	True	False	False
CNTN1	PTPRZ1	True	False	True
CNTN1	SGCG	True	False	False
CNTN2	CNTN1	True	False	True
CNTN2	CNTN2	True	True	False
CNTN2	CNTN2,CNTNAP2	False	True	False
CNTN2	CNTNAP2	True	False	False
CNTN2	KREMEN1	True	False	False
CNTN2	L1CAM	True	True	False
CNTN2	NRCAM	True	False	True
CNTN2	NRP1	True	False	True
CNTN3	APLP1	True	False	False
CNTN3	APP	True	False	False
CNTN3	PTPRG	True	False	True
CNTN4	APLP1	True	False	True
CNTN4	APP	True	False	False
CNTN4	LVRN	True	False	True
CNTN4	PTPRG	True	False	True
CNTN5	CHL1	True	False	False
CNTN5	FAM187A	True	False	False
CNTN5	IL1RAPL1	True	False	False
CNTN5	IL1RAPL2	True	False	False
CNTN5	PTPRG	True	False	False
CNTN5	SLAMF1	True	False	False
CNTN5	SPACA6	True	False	False
CNTN5	TMEM81	True	False	False
CNTN6	NOTCH1	True	False	True
CNTN6	PTPRG	True	False	True
COL10A1	ITGA1	True	False	False
COL10A1	ITGA10	True	False	False
COL10A1	ITGA10_ITGB1	False	False	True
COL10A1	ITGA11	True	False	False
COL10A1	ITGA11_ITGB1	False	False	True
COL10A1	ITGA1_ITGB1	False	False	True
COL10A1	ITGA2	True	False	False
COL10A1	ITGA2_ITGB1	False	False	True
COL10A1	ITGB1	True	False	False
COL10A1	LAIR1	True	False	False
COL11A1	DDR1	True	False	True
COL11A1	ITGA1	True	False	False
COL11A1	ITGA10	True	False	False
COL11A1	ITGA10_ITGB1	False	False	True
COL11A1	ITGA11	True	False	False
COL11A1	ITGA11_ITGB1	False	False	True
COL11A1	ITGA1_ITGB1	False	False	True
COL11A1	ITGA2	True	False	False
COL11A1	ITGA2_ITGB1	False	False	True
